ax,ay,az,gx,gy,gz,mx,my,mz
-24.0,24.0,16384.0,-100.0,-225.0,156.0,-117.0,-161.0,-387.0
-440.0,-8.0,16128.0,-304.0,46.0,-77.0,-116.0,-162.0,-388.0
-168.0,72.0,16408.0,-42.0,400.0,123.0,-114.0,-166.0,-397.0
-64.0,-104.0,16360.0,40.0,-288.0,346.0,-120.0,-163.0,-394.0
-424.0,-32.0,16352.0,-571.0,273.0,-143.0,-120.0,-161.0,-399.0
-464.0,32.0,16368.0,-370.0,296.0,-306.0,-116.0,-170.0,-401.0
-176.0,72.0,16600.0,-19.0,-40.0,346.0,-118.0,-162.0,-383.0
-200.0,88.0,16264.0,-415.0,463.0,-203.0,-117.0,-171.0,-399.0
-296.0,136.0,16384.0,-162.0,-257.0,275.0,-109.0,-168.0,-389.0
-200.0,8.0,16432.0,184.0,153.0,577.0,-117.0,-163.0,-389.0
-192.0,88.0,16368.0,32.0,9.0,208.0,-105.0,-162.0,-388.0
-272.0,56.0,16448.0,166.0,237.0,123.0,-113.0,-157.0,-391.0
-384.0,48.0,16288.0,-41.0,-269.0,93.0,-108.0,-167.0,-401.0
-272.0,200.0,16208.0,-432.0,495.0,85.0,-105.0,-167.0,-386.0
-208.0,112.0,16368.0,-19.0,-13.0,178.0,-114.0,-159.0,-379.0
-344.0,-0.0,16416.0,-336.0,574.0,20.0,-117.0,-159.0,-389.0
-352.0,96.0,16184.0,-354.0,491.0,-87.0,-110.0,-160.0,-381.0
72.0,80.0,16328.0,18.0,-307.0,427.0,-108.0,-157.0,-383.0
-216.0,-24.0,16464.0,147.0,64.0,110.0,-108.0,-152.0,-383.0
-128.0,48.0,16272.0,-363.0,219.0,-22.0,-122.0,-168.0,-394.0
-112.0,8.0,16376.0,-381.0,575.0,49.0,-106.0,-168.0,-394.0
-136.0,80.0,16240.0,-249.0,350.0,108.0,-112.0,-163.0,-387.0
-304.0,184.0,16520.0,247.0,-191.0,326.0,-114.0,-166.0,-394.0
-120.0,-24.0,16344.0,-196.0,-192.0,267.0,-114.0,-166.0,-387.0
-48.0,8.0,16472.0,148.0,-89.0,596.0,-112.0,-161.0,-399.0
-232.0,-0.0,16080.0,210.0,-109.0,347.0,-114.0,-163.0,-399.0
-80.0,184.0,16336.0,-252.0,511.0,-168.0,-110.0,-162.0,-391.0
-88.0,-72.0,16168.0,-366.0,46.0,-110.0,-112.0,-168.0,-392.0
-168.0,120.0,16320.0,104.0,48.0,319.0,-113.0,-155.0,-401.0
-296.0,96.0,16264.0,112.0,-348.0,375.0,-106.0,-166.0,-387.0
-160.0,152.0,16408.0,-726.0,603.0,-85.0,-96.0,-156.0,-384.0
-400.0,200.0,16208.0,119.0,380.0,236.0,-126.0,-165.0,-396.0
-56.0,-24.0,16264.0,-360.0,354.0,-57.0,-108.0,-167.0,-393.0
-176.0,-64.0,16432.0,-36.0,-92.0,389.0,-113.0,-150.0,-393.0
-56.0,16.0,16544.0,-289.0,389.0,47.0,-106.0,-159.0,-392.0
-312.0,-96.0,16400.0,-170.0,-77.0,328.0,-121.0,-167.0,-391.0
-40.0,-192.0,16400.0,247.0,-46.0,361.0,-114.0,-159.0,-397.0
-208.0,8.0,16320.0,-130.0,-486.0,499.0,-110.0,-160.0,-388.0
-504.0,-40.0,16224.0,-419.0,393.0,90.0,-104.0,-161.0,-387.0
-72.0,104.0,16352.0,-505.0,253.0,17.0,-116.0,-167.0,-381.0
-168.0,136.0,16424.0,-516.0,215.0,-76.0,-114.0,-154.0,-392.0
-56.0,16.0,16152.0,53.0,-269.0,91.0,-113.0,-160.0,-388.0
-352.0,24.0,16416.0,61.0,-83.0,-113.0,-120.0,-166.0,-389.0
-304.0,120.0,16376.0,-360.0,257.0,-102.0,-109.0,-166.0,-397.0
-256.0,32.0,16304.0,-324.0,544.0,37.0,-106.0,-161.0,-392.0
-280.0,40.0,16328.0,205.0,-76.0,-18.0,-125.0,-166.0,-402.0
-280.0,88.0,16432.0,-236.0,475.0,170.0,-114.0,-159.0,-389.0
-256.0,112.0,16312.0,-243.0,-247.0,125.0,-110.0,-162.0,-396.0
-272.0,32.0,16496.0,107.0,-256.0,496.0,-116.0,-165.0,-398.0
-408.0,80.0,16480.0,-308.0,661.0,-141.0,-105.0,-170.0,-396.0
-264.0,160.0,16440.0,60.0,119.0,-157.0,-116.0,-162.0,-383.0
-320.0,-8.0,16296.0,61.0,-227.0,-129.0,-112.0,-161.0,-397.0
-184.0,104.0,16352.0,-22.0,350.0,-51.0,-116.0,-165.0,-406.0
-296.0,64.0,16424.0,-71.0,-320.0,183.0,-110.0,-167.0,-388.0
-160.0,40.0,16272.0,-138.0,89.0,638.0,-118.0,-170.0,-396.0
-312.0,120.0,16312.0,-160.0,549.0,-228.0,-113.0,-167.0,-388.0
-312.0,272.0,16328.0,402.0,-25.0,471.0,-120.0,-159.0,-402.0
-120.0,232.0,16528.0,-115.0,-41.0,129.0,-106.0,-168.0,-392.0
-352.0,-200.0,16504.0,-169.0,-83.0,-324.0,-117.0,-166.0,-399.0
-80.0,104.0,16312.0,-316.0,369.0,-38.0,-110.0,-167.0,-398.0
-184.0,-104.0,16376.0,-139.0,-348.0,415.0,-113.0,-167.0,-398.0
-184.0,40.0,16352.0,19.0,118.0,311.0,-117.0,-163.0,-394.0
-320.0,-56.0,16400.0,-499.0,575.0,-96.0,-116.0,-167.0,-388.0
-184.0,72.0,16288.0,-59.0,-260.0,84.0,-109.0,-156.0,-399.0
-184.0,-0.0,16208.0,-252.0,-112.0,256.0,-116.0,-172.0,-391.0
-264.0,104.0,16440.0,-336.0,697.0,-133.0,-112.0,-156.0,-387.0
-232.0,-40.0,16296.0,-41.0,118.0,-168.0,-108.0,-160.0,-401.0
-392.0,208.0,16520.0,-541.0,336.0,-379.0,-100.0,-165.0,-396.0
-104.0,-104.0,16312.0,-454.0,456.0,-37.0,-113.0,-160.0,-391.0
-200.0,248.0,16120.0,43.0,-239.0,105.0,-109.0,-166.0,-394.0
-40.0,128.0,16288.0,59.0,-182.0,269.0,-102.0,-167.0,-391.0
-280.0,72.0,16416.0,-434.0,155.0,18.0,-110.0,-162.0,-388.0
-336.0,136.0,16328.0,127.0,-15.0,306.0,-124.0,-167.0,-393.0
-240.0,32.0,16400.0,-395.0,507.0,-169.0,-114.0,-161.0,-389.0
-200.0,-112.0,16264.0,-703.0,110.0,-167.0,-120.0,-163.0,-384.0
-208.0,224.0,16480.0,-283.0,364.0,95.0,-117.0,-171.0,-394.0
-160.0,80.0,16160.0,-245.0,462.0,141.0,-108.0,-160.0,-391.0
-136.0,208.0,16456.0,-801.0,325.0,-5.0,-124.0,-162.0,-396.0
-328.0,80.0,16280.0,67.0,236.0,259.0,-113.0,-170.0,-393.0
-136.0,192.0,16616.0,-390.0,469.0,-345.0,-114.0,-166.0,-394.0
-208.0,288.0,16224.0,-9.0,-227.0,353.0,-114.0,-163.0,-394.0
-224.0,136.0,16408.0,105.0,77.0,393.0,-118.0,-162.0,-396.0
-240.0,-72.0,16336.0,-324.0,199.0,-41.0,-122.0,-161.0,-399.0
-256.0,120.0,16504.0,-61.0,-100.0,110.0,-114.0,-171.0,-397.0
-184.0,152.0,16256.0,-14.0,-240.0,488.0,-120.0,-168.0,-402.0
-184.0,-32.0,16344.0,6.0,199.0,91.0,-109.0,-163.0,-394.0
8.0,-928.0,16328.0,-354.0,383.0,-1074.0,-118.0,-162.0,-401.0
-256.0,128.0,16352.0,-411.0,509.0,-220.0,-122.0,-161.0,-399.0
152.0,3064.0,16448.0,150.0,-37.0,-2155.0,-122.0,-171.0,-384.0
-248.0,96.0,16336.0,-613.0,322.0,-114.0,-105.0,-170.0,-386.0
-512.0,-1968.0,16384.0,-492.0,561.0,-812.0,-100.0,-165.0,-398.0
-272.0,72.0,16576.0,-225.0,-154.0,295.0,-109.0,-178.0,-394.0
-80.0,96.0,16288.0,-538.0,96.0,-185.0,-121.0,-167.0,-403.0
-296.0,176.0,16488.0,33.0,-167.0,195.0,-113.0,-165.0,-393.0
-88.0,-48.0,16568.0,-104.0,45.0,533.0,-112.0,-171.0,-394.0
-352.0,24.0,16592.0,-669.0,145.0,59.0,-113.0,-160.0,-381.0
-56.0,-424.0,16328.0,-441.0,450.0,-1692.0,-120.0,-173.0,-387.0
-368.0,120.0,16392.0,-7.0,-532.0,1127.0,-120.0,-161.0,-369.0
-2032.0,2376.0,16336.0,-925.0,884.0,-3363.0,-108.0,-175.0,-376.0
-1088.0,696.0,16296.0,187.0,-65.0,-8246.0,-116.0,-167.0,-373.0
-496.0,520.0,16280.0,-580.0,101.0,-8932.0,-105.0,-175.0,-376.0
-1824.0,2328.0,16920.0,-1788.0,-259.0,-9892.0,-112.0,-183.0,-374.0
64.0,-48.0,16016.0,-835.0,-179.0,-6739.0,-100.0,-182.0,-376.0
160.0,-256.0,16808.0,-311.0,36.0,-1187.0,-96.0,-171.0,-372.0
-304.0,-192.0,16408.0,293.0,-163.0,-55.0,-81.0,-182.0,-373.0
304.0,-1208.0,15896.0,-3111.0,912.0,-8950.0,-96.0,-181.0,-379.0
-72.0,-840.0,13696.0,5199.0,-787.0,-17962.0,-86.0,-180.0,-376.0
16.0,24.0,15672.0,-796.0,174.0,-8704.0,-89.0,-190.0,-371.0
-504.0,536.0,16728.0,-260.0,619.0,-12579.0,-74.0,-181.0,-382.0
64.0,944.0,16432.0,-2022.0,729.0,-19028.0,-70.0,-195.0,-373.0
-816.0,392.0,16400.0,-1443.0,484.0,-8248.0,-60.0,-199.0,-378.0
-1536.0,240.0,15912.0,-773.0,-192.0,-5462.0,-54.0,-190.0,-373.0
320.0,-1000.0,15712.0,-67.0,332.0,-11650.0,-52.0,-199.0,-371.0
1864.0,-1424.0,13144.0,435.0,-619.0,-8917.0,-49.0,-197.0,-376.0
-504.0,-480.0,15416.0,-1042.0,453.0,-4471.0,-45.0,-208.0,-377.0
-160.0,-120.0,16472.0,182.0,-206.0,498.0,-33.0,-195.0,-376.0
-5224.0,-400.0,14528.0,95.0,-231.0,3980.0,-33.0,-192.0,-373.0
-16688.0,15128.0,13160.0,4196.0,5212.0,25718.0,-34.0,-203.0,-384.0
-1008.0,-888.0,16536.0,2314.0,4058.0,718.0,-36.0,-202.0,-383.0
112.0,344.0,17264.0,1079.0,544.0,-8018.0,-41.0,-187.0,-381.0
-288.0,176.0,16392.0,-94.0,179.0,-249.0,-40.0,-201.0,-367.0
-312.0,176.0,16544.0,-117.0,202.0,39.0,-40.0,-201.0,-379.0
-264.0,-72.0,16384.0,-182.0,679.0,-213.0,-38.0,-199.0,-391.0
-1000.0,-472.0,16304.0,-15.0,109.0,-6785.0,-38.0,-199.0,-381.0
2008.0,2112.0,16280.0,308.0,156.0,-1374.0,-24.0,-201.0,-379.0
-304.0,-56.0,16344.0,-281.0,637.0,-197.0,-32.0,-206.0,-382.0
-280.0,152.0,16264.0,-5.0,28.0,473.0,-34.0,-206.0,-382.0
2760.0,448.0,16416.0,79.0,-174.0,-5012.0,-36.0,-199.0,-378.0
480.0,2704.0,16176.0,-272.0,623.0,-13918.0,-38.0,-204.0,-373.0
2280.0,-256.0,15896.0,-887.0,214.0,-13222.0,-16.0,-203.0,-377.0
-1112.0,3480.0,16440.0,766.0,-186.0,-13778.0,-14.0,-182.0,-376.0
-4192.0,2304.0,16944.0,-1048.0,624.0,-25170.0,-9.0,-197.0,-368.0
432.0,184.0,15272.0,441.0,-24.0,-14063.0,5.0,-201.0,-379.0
-9872.0,3984.0,17664.0,-1592.0,-1102.0,-19535.0,4.0,-202.0,-368.0
-5336.0,2248.0,13704.0,-1064.0,-882.0,-18038.0,18.0,-196.0,-377.0
-9904.0,-7368.0,22336.0,356.0,-37.0,-11504.0,42.0,-173.0,-372.0
160.0,1824.0,16808.0,-337.0,-82.0,-16932.0,34.0,-173.0,-377.0
-1592.0,-2072.0,17176.0,-285.0,-8.0,-12136.0,41.0,-182.0,-381.0
-560.0,-848.0,16360.0,355.0,-1085.0,-13036.0,50.0,-171.0,-372.0
-368.0,8.0,16416.0,129.0,-193.0,-11381.0,45.0,-168.0,-382.0
-512.0,920.0,16832.0,-206.0,417.0,-17234.0,62.0,-167.0,-388.0
-72.0,-1464.0,16392.0,-787.0,258.0,-14611.0,60.0,-162.0,-378.0
848.0,-296.0,16320.0,-86.0,-116.0,-7993.0,73.0,-155.0,-383.0
256.0,216.0,16240.0,-138.0,-184.0,-2685.0,69.0,-163.0,-379.0
536.0,1232.0,16288.0,-205.0,-139.0,-187.0,70.0,-152.0,-383.0
392.0,-128.0,16200.0,-462.0,272.0,-2246.0,76.0,-157.0,-371.0
-512.0,-440.0,16312.0,-465.0,-344.0,-893.0,73.0,-157.0,-371.0
-208.0,-424.0,16288.0,-310.0,428.0,-105.0,76.0,-157.0,-383.0
288.0,328.0,16424.0,-949.0,19.0,3091.0,74.0,-151.0,-377.0
-1032.0,376.0,16592.0,-85.0,805.0,3841.0,72.0,-159.0,-367.0
-224.0,-256.0,16328.0,718.0,-264.0,381.0,80.0,-151.0,-379.0
-48.0,-48.0,16312.0,212.0,144.0,577.0,82.0,-161.0,-377.0
-152.0,-32.0,16312.0,-505.0,744.0,26.0,69.0,-154.0,-374.0
-96.0,-120.0,16240.0,-288.0,216.0,294.0,66.0,-159.0,-382.0
-64.0,-96.0,16448.0,-392.0,38.0,404.0,73.0,-160.0,-386.0
-144.0,280.0,16320.0,-103.0,152.0,627.0,84.0,-155.0,-383.0
-1128.0,728.0,16648.0,-136.0,510.0,2545.0,84.0,-165.0,-376.0
-232.0,-376.0,16496.0,46.0,867.0,5371.0,78.0,-155.0,-391.0
-304.0,320.0,16408.0,129.0,98.0,2771.0,82.0,-161.0,-394.0
-240.0,-440.0,16440.0,-124.0,478.0,2922.0,73.0,-155.0,-396.0
-200.0,-104.0,16328.0,-403.0,35.0,-24.0,68.0,-160.0,-393.0
-144.0,-56.0,16488.0,-290.0,533.0,-68.0,72.0,-173.0,-389.0
-648.0,-464.0,16352.0,-262.0,443.0,-136.0,62.0,-165.0,-393.0
-176.0,96.0,16488.0,-85.0,-164.0,-389.0,68.0,-162.0,-386.0
-8.0,-64.0,16312.0,126.0,-154.0,-460.0,68.0,-160.0,-396.0
-48.0,8.0,16400.0,141.0,-94.0,383.0,74.0,-161.0,-394.0
8.0,256.0,16472.0,-277.0,432.0,-776.0,68.0,-165.0,-396.0
-160.0,-0.0,16360.0,-108.0,475.0,-179.0,65.0,-167.0,-393.0
-264.0,64.0,16424.0,169.0,26.0,262.0,77.0,-159.0,-405.0
-216.0,-712.0,16584.0,53.0,-390.0,-36.0,69.0,-161.0,-397.0
-296.0,32.0,16320.0,-19.0,-167.0,57.0,66.0,-166.0,-394.0
-88.0,-144.0,16528.0,-306.0,591.0,-46.0,81.0,-167.0,-388.0
-96.0,-152.0,16296.0,-397.0,545.0,-457.0,77.0,-159.0,-392.0
-168.0,-64.0,16480.0,-257.0,296.0,-497.0,72.0,-163.0,-387.0
-136.0,56.0,16472.0,-187.0,-181.0,-216.0,70.0,-160.0,-383.0
-136.0,8.0,16488.0,-23.0,-298.0,-221.0,72.0,-166.0,-389.0
-216.0,24.0,16592.0,-60.0,-121.0,215.0,74.0,-163.0,-392.0
-96.0,-40.0,16248.0,-472.0,47.0,-53.0,69.0,-163.0,-379.0
-216.0,-464.0,16496.0,-291.0,503.0,-484.0,72.0,-151.0,-387.0
24.0,-184.0,16464.0,15.0,12.0,128.0,76.0,-157.0,-383.0
104.0,-88.0,16640.0,212.0,-241.0,465.0,60.0,-157.0,-381.0
-184.0,-152.0,16184.0,113.0,-290.0,272.0,77.0,-159.0,-397.0
-136.0,-256.0,16448.0,-388.0,255.0,-230.0,81.0,-160.0,-386.0
32.0,16.0,16336.0,-353.0,307.0,-182.0,76.0,-155.0,-388.0
-192.0,-136.0,16296.0,-390.0,236.0,-75.0,76.0,-157.0,-388.0
-56.0,-88.0,16400.0,67.0,-166.0,291.0,81.0,-162.0,-393.0
-104.0,-48.0,16336.0,38.0,-29.0,137.0,77.0,-163.0,-387.0
-224.0,-128.0,16312.0,15.0,-130.0,133.0,81.0,-162.0,-386.0
-240.0,-184.0,16320.0,-489.0,282.0,-116.0,65.0,-160.0,-378.0
-8.0,-96.0,16352.0,-540.0,303.0,-372.0,64.0,-161.0,-382.0
-136.0,-152.0,16448.0,241.0,-133.0,161.0,76.0,-167.0,-388.0
-256.0,-40.0,16496.0,177.0,-260.0,138.0,65.0,-160.0,-378.0
-224.0,-72.0,16368.0,-74.0,-179.0,268.0,76.0,-160.0,-388.0
-32.0,-176.0,16376.0,-557.0,485.0,-63.0,66.0,-166.0,-384.0
-200.0,-128.0,16424.0,-515.0,328.0,99.0,77.0,-166.0,-384.0
-248.0,32.0,16392.0,-114.0,470.0,38.0,78.0,-162.0,-381.0
-32.0,-88.0,16408.0,159.0,-49.0,337.0,78.0,-157.0,-391.0
-104.0,-80.0,16552.0,73.0,-8.0,133.0,77.0,-156.0,-389.0
-136.0,-32.0,16512.0,-186.0,-222.0,458.0,66.0,-168.0,-384.0
-224.0,40.0,16408.0,-238.0,414.0,-199.0,65.0,-152.0,-381.0
-344.0,-32.0,16376.0,-398.0,298.0,-516.0,64.0,-154.0,-387.0
-240.0,-96.0,16128.0,-43.0,-36.0,432.0,74.0,-163.0,-387.0
-216.0,-168.0,16240.0,116.0,-12.0,-42.0,69.0,-156.0,-392.0
-248.0,-200.0,16464.0,98.0,-281.0,79.0,66.0,-156.0,-377.0
-48.0,-200.0,16192.0,-462.0,306.0,45.0,66.0,-161.0,-384.0
-432.0,-248.0,16424.0,-371.0,748.0,-102.0,78.0,-157.0,-391.0
-304.0,48.0,16528.0,-411.0,344.0,-143.0,84.0,-157.0,-381.0
-208.0,-48.0,16304.0,111.0,-212.0,342.0,82.0,-168.0,-394.0
-192.0,-344.0,16472.0,58.0,-254.0,406.0,74.0,-154.0,-377.0
-88.0,-88.0,16344.0,-27.0,-67.0,295.0,74.0,-161.0,-387.0
-280.0,-232.0,16456.0,-391.0,63.0,-324.0,72.0,-161.0,-384.0
-136.0,56.0,16472.0,-370.0,252.0,121.0,81.0,-160.0,-383.0
128.0,24.0,16400.0,42.0,-54.0,150.0,64.0,-161.0,-374.0
-352.0,-8.0,16600.0,85.0,-5.0,136.0,78.0,-155.0,-396.0
-72.0,72.0,16472.0,-154.0,19.0,228.0,73.0,-160.0,-383.0
48.0,-64.0,16472.0,-390.0,632.0,-7.0,72.0,-166.0,-387.0
-224.0,-32.0,16576.0,-471.0,172.0,42.0,72.0,-161.0,-392.0
-16.0,-32.0,16392.0,-172.0,451.0,-24.0,78.0,-155.0,-388.0
-280.0,-128.0,16376.0,-64.0,-23.0,237.0,78.0,-167.0,-391.0
-344.0,-112.0,16576.0,72.0,41.0,426.0,69.0,-156.0,-387.0
8.0,-56.0,16496.0,81.0,-22.0,238.0,66.0,-161.0,-384.0
-168.0,-96.0,16416.0,-435.0,322.0,110.0,80.0,-159.0,-382.0
-72.0,-48.0,16672.0,-414.0,266.0,-363.0,81.0,-155.0,-386.0
-240.0,-144.0,16464.0,158.0,40.0,299.0,72.0,-159.0,-392.0
-152.0,-8.0,16264.0,-85.0,-8.0,361.0,68.0,-157.0,-388.0
-200.0,-168.0,16568.0,14.0,-283.0,267.0,81.0,-165.0,-383.0
-176.0,-8.0,16408.0,-401.0,148.0,-67.0,77.0,-166.0,-389.0
-224.0,-16.0,16472.0,-474.0,310.0,-259.0,77.0,-154.0,-387.0
-248.0,-288.0,16408.0,-237.0,581.0,-154.0,78.0,-155.0,-386.0
-96.0,8.0,16608.0,94.0,-420.0,473.0,78.0,-157.0,-381.0
8.0,-232.0,16448.0,-193.0,129.0,209.0,66.0,-166.0,-384.0
-344.0,-200.0,16368.0,87.0,169.0,255.0,73.0,-165.0,-383.0
-280.0,-88.0,16344.0,-310.0,396.0,-362.0,69.0,-156.0,-382.0
-160.0,-72.0,16416.0,-734.0,188.0,64.0,60.0,-162.0,-386.0
-64.0,-128.0,16288.0,212.0,60.0,129.0,73.0,-160.0,-381.0
56.0,-136.0,16416.0,-125.0,133.0,107.0,84.0,-165.0,-378.0
200.0,-144.0,16360.0,29.0,157.0,206.0,69.0,-159.0,-384.0
-128.0,-160.0,16320.0,5.0,-76.0,236.0,69.0,-168.0,-392.0
-104.0,-56.0,16568.0,21.0,186.0,36.0,69.0,-156.0,-384.0
-192.0,-56.0,16504.0,-34.0,50.0,-53.0,70.0,-157.0,-378.0
-96.0,-120.0,16264.0,-429.0,312.0,-316.0,61.0,-151.0,-397.0
-200.0,-104.0,16368.0,-397.0,644.0,-288.0,69.0,-163.0,-384.0
-72.0,-120.0,16336.0,190.0,68.0,199.0,68.0,-155.0,-383.0
-96.0,8.0,16392.0,-0.0,10.0,94.0,76.0,-160.0,-383.0
-248.0,-296.0,16552.0,233.0,82.0,166.0,65.0,-172.0,-386.0
-144.0,-168.0,16416.0,-231.0,134.0,-484.0,73.0,-160.0,-381.0
-352.0,-56.0,16368.0,-305.0,370.0,-298.0,70.0,-147.0,-391.0
-128.0,-256.0,16448.0,-323.0,403.0,5.0,65.0,-160.0,-378.0
-240.0,-184.0,16336.0,195.0,-87.0,249.0,73.0,-155.0,-388.0
-312.0,-16.0,16448.0,40.0,-123.0,295.0,77.0,-144.0,-382.0
-256.0,-48.0,16424.0,79.0,-231.0,288.0,61.0,-154.0,-384.0
-160.0,-192.0,16488.0,-523.0,308.0,85.0,73.0,-157.0,-391.0
-136.0,-168.0,16584.0,-234.0,406.0,-307.0,69.0,-161.0,-387.0
-120.0,-8.0,16472.0,-32.0,-337.0,91.0,77.0,-156.0,-379.0
-344.0,-96.0,16416.0,93.0,61.0,285.0,72.0,-161.0,-382.0
-232.0,-168.0,16392.0,-296.0,-121.0,163.0,73.0,-167.0,-381.0
32.0,-80.0,16344.0,-451.0,737.0,-139.0,77.0,-159.0,-377.0
-128.0,-128.0,16216.0,-112.0,-16.0,-199.0,78.0,-157.0,-388.0
-96.0,-304.0,16424.0,-357.0,775.0,-95.0,73.0,-162.0,-391.0
56.0,-312.0,16400.0,42.0,87.0,398.0,84.0,-162.0,-398.0
-136.0,-56.0,16480.0,-132.0,-231.0,308.0,77.0,-161.0,-384.0
-88.0,-40.0,16384.0,20.0,-89.0,233.0,73.0,-162.0,-383.0
-208.0,16.0,16400.0,-423.0,378.0,-225.0,70.0,-157.0,-391.0
-224.0,-40.0,16176.0,-470.0,418.0,182.0,73.0,-152.0,-383.0
-8.0,-248.0,16352.0,-59.0,-242.0,106.0,84.0,-165.0,-391.0
64.0,-32.0,16528.0,159.0,128.0,247.0,68.0,-165.0,-393.0
-136.0,-152.0,16360.0,-247.0,-137.0,396.0,77.0,-156.0,-387.0
-296.0,-104.0,16392.0,-714.0,602.0,178.0,74.0,-161.0,-384.0
-32.0,-208.0,16320.0,-432.0,427.0,2.0,77.0,-163.0,-389.0
-152.0,-264.0,16544.0,-385.0,477.0,-124.0,78.0,-160.0,-388.0
-208.0,-136.0,16384.0,33.0,-205.0,390.0,70.0,-162.0,-378.0
-208.0,280.0,16424.0,239.0,-193.0,205.0,61.0,-159.0,-397.0
-272.0,-88.0,16416.0,-362.0,639.0,-234.0,73.0,-155.0,-383.0
-88.0,-104.0,16584.0,28.0,-227.0,267.0,74.0,-156.0,-384.0
-208.0,80.0,16320.0,300.0,104.0,240.0,78.0,-160.0,-393.0
-304.0,-56.0,16328.0,257.0,71.0,188.0,74.0,-156.0,-387.0
40.0,8.0,16368.0,279.0,-180.0,112.0,77.0,-166.0,-379.0
-184.0,40.0,16440.0,36.0,-216.0,561.0,74.0,-154.0,-387.0
-96.0,-112.0,16440.0,-346.0,507.0,-254.0,78.0,-155.0,-393.0
40.0,-16.0,16432.0,-311.0,191.0,-9.0,74.0,-161.0,-387.0
-152.0,-8.0,16448.0,-454.0,-74.0,-171.0,86.0,-162.0,-388.0
-272.0,-288.0,16088.0,-191.0,-246.0,254.0,72.0,-163.0,-384.0
-72.0,-224.0,16480.0,7.0,-35.0,144.0,76.0,-157.0,-371.0
48.0,-120.0,16416.0,85.0,57.0,312.0,69.0,-166.0,-387.0
-104.0,-88.0,16448.0,-427.0,319.0,-436.0,73.0,-165.0,-383.0
-128.0,-152.0,16264.0,-315.0,551.0,76.0,66.0,-161.0,-384.0
-224.0,-16.0,16392.0,148.0,84.0,212.0,77.0,-161.0,-387.0
-280.0,-96.0,16432.0,137.0,-408.0,202.0,61.0,-166.0,-387.0
-192.0,-88.0,16312.0,48.0,53.0,230.0,70.0,-160.0,-383.0
-264.0,-56.0,16680.0,-455.0,432.0,-201.0,73.0,-157.0,-383.0
56.0,-128.0,16504.0,-550.0,531.0,-144.0,69.0,-154.0,-389.0
-64.0,-152.0,16472.0,-167.0,256.0,-207.0,69.0,-156.0,-379.0
-48.0,-136.0,16184.0,-114.0,-304.0,295.0,78.0,-157.0,-386.0
72.0,-136.0,16248.0,-98.0,-204.0,409.0,84.0,-162.0,-376.0
-64.0,-48.0,16320.0,-94.0,-158.0,500.0,78.0,-155.0,-378.0
16.0,32.0,16304.0,-303.0,497.0,-145.0,73.0,-157.0,-381.0
-248.0,-304.0,16480.0,-119.0,538.0,-133.0,58.0,-163.0,-394.0
-16.0,-56.0,16352.0,39.0,-38.0,10.0,76.0,-160.0,-381.0
-280.0,-16.0,16184.0,-286.0,-383.0,165.0,77.0,-166.0,-382.0
-96.0,-64.0,16328.0,-138.0,-169.0,722.0,62.0,-165.0,-376.0
-32.0,-96.0,16360.0,-515.0,650.0,-66.0,72.0,-159.0,-384.0
-176.0,-248.0,16544.0,-505.0,438.0,-6.0,69.0,-151.0,-382.0
24.0,-112.0,16144.0,-494.0,78.0,-168.0,56.0,-163.0,-374.0
-88.0,-112.0,16424.0,469.0,-284.0,155.0,77.0,-154.0,-377.0
-264.0,-80.0,16248.0,-123.0,81.0,76.0,69.0,-154.0,-384.0
-80.0,-88.0,16120.0,-58.0,-133.0,88.0,68.0,-160.0,-383.0
-216.0,-288.0,16432.0,-198.0,170.0,-163.0,73.0,-155.0,-376.0
16.0,104.0,16368.0,-293.0,134.0,-372.0,77.0,-156.0,-384.0
-328.0,-104.0,16400.0,-33.0,74.0,338.0,74.0,-161.0,-379.0
-8.0,-72.0,16248.0,144.0,-251.0,435.0,74.0,-163.0,-379.0
-144.0,48.0,16256.0,-80.0,207.0,-519.0,77.0,-166.0,-379.0
-184.0,-24.0,16408.0,-311.0,201.0,-194.0,70.0,-167.0,-381.0
-152.0,-136.0,16344.0,-307.0,76.0,-504.0,68.0,-160.0,-378.0
-368.0,-184.0,16472.0,-279.0,444.0,-56.0,69.0,-163.0,-389.0
8.0,-112.0,16480.0,-176.0,-211.0,263.0,62.0,-160.0,-381.0
-168.0,-88.0,16472.0,-38.0,22.0,182.0,76.0,-162.0,-378.0
-120.0,-248.0,16288.0,54.0,74.0,140.0,77.0,-161.0,-392.0
-184.0,80.0,16328.0,-106.0,644.0,-77.0,65.0,-170.0,-386.0
-88.0,-120.0,16528.0,-243.0,198.0,-438.0,77.0,-161.0,-384.0
72.0,-152.0,16424.0,120.0,-267.0,286.0,86.0,-160.0,-396.0
-224.0,-64.0,16392.0,15.0,112.0,355.0,69.0,-156.0,-379.0
32.0,-232.0,16296.0,-154.0,-496.0,268.0,69.0,-161.0,-392.0
-152.0,-64.0,16416.0,-273.0,-24.0,123.0,80.0,-151.0,-384.0
-328.0,-160.0,16208.0,-497.0,535.0,-177.0,76.0,-160.0,-396.0
-40.0,-40.0,16440.0,-276.0,481.0,-269.0,70.0,-155.0,-388.0
-88.0,-112.0,16216.0,111.0,-194.0,417.0,64.0,-163.0,-394.0
-160.0,-240.0,16352.0,51.0,125.0,461.0,74.0,-161.0,-394.0
