11:46:25.748 -> Raw:01360,-03000,-17712,31778,-13839,-07528,-00124,-00135,00036
11:46:25.786 -> Raw:00440,-01800,-17976,23737,-26535,-15875,-00101,-00104,00047
11:46:25.786 -> Raw:-01520,-09864,-10392,32767,-32768,-31244,-00064,-00081,00047
11:46:25.833 -> Raw:-03272,-13728,-05096,29105,-31305,-21479,-00029,-00052,00040
11:46:25.886 -> Raw:-04144,-15896,-04520,27255,-26199,-16599,00005,-00022,00037
11:46:25.886 -> Raw:-03552,-13048,-03568,24307,-26911,-16651,00029,00027,00012
11:46:25.932 -> Raw:-00968,-14032,-02720,28462,-29289,-17999,00052,00058,-00006
11:46:25.986 -> Raw:-05032,-17224,03264,26592,-26357,-16849,00050,00072,-00037
11:46:25.986 -> Raw:-02176,-18920,04128,23938,-11426,-08860,00054,00095,-00066
11:46:26.033 -> Raw:01296,-13296,01616,19361,-11275,03792,00060,00113,-00099
11:46:26.033 -> Raw:-06096,-14224,05960,25201,-17057,-02668,00066,00121,-00120
11:46:26.086 -> Raw:-05224,-18768,13816,18975,-16651,-10048,00070,00132,-00154
11:46:26.133 -> Raw:01664,-13384,06424,14895,-06112,-03181,00060,00130,-00169
11:46:26.133 -> Raw:-00424,-13744,09176,32767,-05911,-12023,00060,00140,-00199
11:46:26.186 -> Raw:-04328,-16856,12768,21363,-06616,-10626,00032,00146,-00221
11:46:26.233 -> Raw:-00280,-10192,09736,21336,-04285,-03802,00040,00139,-00249
11:46:26.233 -> Raw:00952,-08776,11480,17086,-13042,-11762,00030,00142,-00272
11:46:26.287 -> Raw:02664,-13160,18744,-12928,-04670,04117,00010,00134,-00291
11:46:26.287 -> Raw:02304,-10352,08336,01869,07649,06932,00013,00139,-00289
11:46:26.334 -> Raw:02008,-09720,12040,06964,-03494,03424,00029,00144,-00291
11:46:26.387 -> Raw:-00680,-13240,12984,00236,-03090,06021,00022,00127,-00295
11:46:26.387 -> Raw:00904,-12784,12888,-22057,-05452,15872,00032,00134,-00299
11:46:26.421 -> Raw:01840,-12560,07856,-13904,-07320,18002,00046,00122,-00277
11:46:26.468 -> Raw:04504,-13016,01992,-07450,-28511,29775,00045,00124,-00281
11:46:26.503 -> Raw:05248,-10424,03240,-06490,-32768,27925,00062,00100,-00285
11:46:26.503 -> Raw:06816,-09552,18248,23519,-32768,07011,00056,00094,-00327
11:46:26.550 -> Raw:08896,-13712,23536,22088,-18873,-03586,00014,00070,-00381
11:46:26.587 -> Raw:07976,-16944,09936,19288,03224,17928,-00001,00055,-00403
11:46:26.634 -> Raw:08368,-11528,11800,09819,-13592,22720,00006,00040,-00396
11:46:26.634 -> Raw:04904,-11152,17928,00021,-05733,20132,00013,00024,-00399
11:46:26.687 -> Raw:02832,-11336,10040,20449,01670,27367,00016,00019,-00410
11:46:26.734 -> Raw:03544,-07272,14432,-00009,01678,23056,00018,00002,-00410
11:46:26.734 -> Raw:00912,-10160,13344,16449,07049,13121,00037,-00027,-00415
11:46:26.787 -> Raw:04312,-14008,17192,29389,15714,21825,00046,-00048,-00408
11:46:26.787 -> Raw:03544,-13232,10368,32767,32767,32767,00053,-00086,-00394
11:46:26.822 -> Raw:-01624,01120,06640,-11413,18866,32767,00077,-00146,-00367
11:46:26.869 -> Raw:-04024,03536,12904,28657,01676,20403,00072,-00173,-00357
11:46:26.902 -> Raw:-05384,-02536,18000,25567,16018,20731,00057,-00207,-00338
11:46:26.942 -> Raw:-07696,-01024,11328,00698,17294,32143,00053,-00228,-00314
11:46:26.942 -> Raw:-06664,11752,10472,-00485,15226,28808,00030,-00247,-00305
11:46:26.989 -> Raw:-06176,01792,10616,12952,-05086,11039,00024,-00250,-00299
11:46:27.036 -> Raw:-08216,09080,09048,-16353,02320,28519,00006,-00259,-00293
11:46:27.036 -> Raw:-07840,11112,16976,05621,-10688,06672,-00005,-00255,-00311
11:46:27.088 -> Raw:-06424,03808,18152,-15145,-00192,12510,-00009,-00264,-00308
11:46:27.135 -> Raw:-05576,08320,07600,-07098,01356,08113,-00026,-00250,-00316
11:46:27.135 -> Raw:-05416,02576,16040,-03666,-13792,-01028,-00034,-00250,-00316
11:46:27.188 -> Raw:-04488,03480,17536,-14363,03004,12899,-00036,-00249,-00325
11:46:27.235 -> Raw:-05200,07664,09072,-04518,-02665,04037,-00042,-00243,-00339
11:46:27.235 -> Raw:-03792,-00784,19616,-04097,-12478,01035,-00053,-00240,-00337
11:46:27.289 -> Raw:-03200,03392,13568,-11295,05412,12683,-00066,-00236,-00344
11:46:27.289 -> Raw:-03768,02360,13808,-03302,-05953,04754,-00074,-00226,-00347
11:46:27.336 -> Raw:-04216,03352,13512,-03058,-01727,08411,-00070,-00237,-00350
11:46:27.389 -> Raw:-02584,03472,17056,01964,-09050,01784,-00084,-00229,-00355
11:46:27.389 -> Raw:-03536,05136,18192,-05515,01816,08649,-00094,-00232,-00350
11:46:27.436 -> Raw:-01560,02040,15080,00497,-03446,02495,-00090,-00213,-00347
11:46:27.489 -> Raw:-02688,01560,13832,-02989,-00351,07843,-00097,-00222,-00350
11:46:27.489 -> Raw:-02952,03600,14936,03696,-05744,03394,-00101,-00216,-00344
11:46:27.535 -> Raw:-02096,03080,15176,03062,-02175,04326,-00109,-00216,-00352
11:46:27.535 -> Raw:-01072,00704,16248,00903,-10333,03587,-00114,-00223,-00347
11:46:27.569 -> Raw:-01096,05208,14624,02590,-04785,06114,-00125,-00216,-00337
11:46:27.604 -> Raw:-00256,00696,19568,01652,-06232,01230,-00128,-00213,-00334
11:46:27.652 -> Raw:00008,04592,17688,-07609,00245,09025,-00121,-00222,-00333
11:46:27.689 -> Raw:00416,02384,14192,04061,-01104,04583,-00136,-00218,-00339
11:46:27.736 -> Raw:-00232,05184,14304,02335,-03448,03994,-00138,-00221,-00332
11:46:27.736 -> Raw:-00200,02448,19304,00770,-03045,02404,-00140,-00212,-00333
11:46:27.789 -> Raw:-00096,08056,16752,-01700,-01250,00541,-00130,-00216,-00332
11:46:27.789 -> Raw:00952,03320,18600,-00258,01165,-02423,-00137,-00204,-00330
11:46:27.837 -> Raw:-00200,05064,12976,-05986,03038,-00591,-00137,-00204,-00340
11:46:27.889 -> Raw:-01264,09272,15848,-03032,-05076,-11038,-00140,-00207,-00345
11:46:27.889 -> Raw:-00904,01408,21048,-07830,-03392,-12064,-00140,-00202,-00343
11:46:27.936 -> Raw:00280,05496,19072,-06232,06044,-05719,-00128,-00216,-00344
11:46:27.989 -> Raw:-01288,08832,22376,01925,06478,-18417,-00124,-00207,-00338
11:46:27.989 -> Raw:-00760,11912,15216,-03192,08361,-32258,-00120,-00216,-00339
11:46:28.036 -> Raw:03616,-02224,15960,24699,04627,-32768,-00073,-00224,-00348
11:46:28.036 -> Raw:-00488,02392,11208,-02557,12572,-23268,-00050,-00218,-00337
11:46:28.070 -> Raw:-03008,01328,16432,-16724,01026,-29486,-00028,-00219,-00353
11:46:28.105 -> Raw:-01912,-02008,13208,00097,08015,-19524,-00012,-00212,-00363
11:46:28.152 -> Raw:-04880,06216,11528,-15151,03405,-20470,00004,-00199,-00363
11:46:28.189 -> Raw:-00680,-05920,15464,-06800,-02386,-32768,00016,-00176,-00377
