ax,ay,az,gx,gy,gz,mx,my,mz
1960.0,11064.0,-1928.0,-20016.0,-32768.0,32767.0,-329.0,149.0,-9.0
-11920.0,10376.0,-15048.0,-32768.0,-32768.0,17508.0,-345.0,180.0,3.0
-6600.0,14776.0,-11352.0,-32768.0,-32768.0,-3400.0,-331.0,157.0,29.0
-3288.0,17776.0,-6168.0,-32768.0,-32768.0,-3825.0,-286.0,134.0,54.0
-6544.0,15512.0,-5408.0,-20392.0,-32768.0,-4786.0,-239.0,116.0,37.0
-8560.0,16984.0,-2840.0,-9041.0,-31058.0,-5822.0,-197.0,93.0,36.0
-7408.0,16656.0,-2200.0,-3176.0,-25279.0,2174.0,-188.0,94.0,40.0
-9464.0,18008.0,-3472.0,2247.0,-7056.0,1018.0,-176.0,89.0,28.0
-13728.0,15664.0,-7456.0,11054.0,13211.0,-7738.0,-166.0,80.0,43.0
-13904.0,13168.0,-11480.0,32767.0,32767.0,-27100.0,-175.0,98.0,46.0
-12704.0,18544.0,-10208.0,32767.0,32767.0,-32768.0,-206.0,120.0,93.0
-12360.0,13712.0,-10344.0,32767.0,32767.0,-32768.0,-221.0,167.0,109.0
-8560.0,8296.0,-15408.0,32767.0,32767.0,-32768.0,-272.0,218.0,122.0
-9304.0,1232.0,-17216.0,32767.0,32767.0,-32768.0,-280.0,239.0,121.0
-3072.0,8608.0,-10408.0,30716.0,32767.0,-32768.0,-332.0,263.0,77.0
2032.0,-1944.0,-10536.0,-2118.0,32767.0,-32768.0,-340.0,237.0,67.0
4472.0,2464.0,-11520.0,2620.0,32767.0,-32768.0,-364.0,204.0,3.0
11088.0,240.0,-6136.0,18970.0,32767.0,-32768.0,-366.0,157.0,-38.0
16496.0,1696.0,-4960.0,14548.0,31983.0,-29515.0,-355.0,135.0,-81.0
13104.0,2624.0,-5160.0,-8327.0,24760.0,-27434.0,-323.0,105.0,-109.0
17480.0,2256.0,-7768.0,9302.0,21083.0,-20101.0,-302.0,80.0,-135.0
13656.0,5136.0,-2336.0,22337.0,23170.0,-15676.0,-294.0,79.0,-143.0
11456.0,9416.0,-1472.0,32767.0,17043.0,-23632.0,-266.0,68.0,-126.0
17192.0,16640.0,-5152.0,32767.0,9366.0,-17216.0,-248.0,54.0,-108.0
15616.0,8728.0,-3040.0,32767.0,14637.0,-19141.0,-239.0,62.0,-30.0
13192.0,10312.0,-5760.0,32767.0,28582.0,-22835.0,-234.0,81.0,-4.0
12952.0,9032.0,-7000.0,32767.0,15527.0,-26790.0,-230.0,105.0,38.0
11416.0,9136.0,-8368.0,32767.0,2454.0,-22113.0,-233.0,145.0,81.0
12776.0,3784.0,-8504.0,30951.0,3686.0,-26954.0,-215.0,166.0,96.0
2344.0,6256.0,-10112.0,32767.0,27690.0,-32768.0,-209.0,177.0,109.0
7952.0,8104.0,-9088.0,32767.0,12613.0,-32768.0,-225.0,227.0,130.0
10984.0,5920.0,-14568.0,32767.0,12733.0,-30071.0,-227.0,293.0,134.0
11000.0,1432.0,-10848.0,32767.0,-4848.0,-32768.0,-254.0,356.0,119.0
5768.0,5000.0,-14880.0,32767.0,-9912.0,-32768.0,-261.0,358.0,93.0
12352.0,2952.0,-14392.0,32767.0,1768.0,-17404.0,-265.0,407.0,80.0
8824.0,-2592.0,-11720.0,17894.0,-9360.0,-14024.0,-284.0,427.0,44.0
4760.0,-4472.0,-13216.0,28924.0,-27702.0,-14911.0,-290.0,440.0,41.0
4952.0,-2784.0,-13016.0,26210.0,-32768.0,-11925.0,-278.0,433.0,29.0
1352.0,-8944.0,-11952.0,26746.0,-32768.0,-16657.0,-276.0,445.0,24.0
-1216.0,-10832.0,-11816.0,27619.0,-32768.0,-19941.0,-253.0,452.0,16.0
-7344.0,-10048.0,-18464.0,20650.0,-32768.0,-19574.0,-259.0,453.0,10.0
