ax,ay,az,gx,gy,gz,mx,my,mz
11912.0,-22712.0,14720.0,23727.0,32767.0,18635.0,68.0,-11.0,-74.0
11040.0,-14928.0,13952.0,16947.0,32767.0,21058.0,118.0,-58.0,-69.0
7264.0,-13688.0,12968.0,14347.0,32767.0,24411.0,157.0,-85.0,-57.0
6240.0,-17568.0,9080.0,13270.0,32767.0,32767.0,166.0,-98.0,-41.0
5776.0,-12040.0,5824.0,7022.0,30882.0,32767.0,193.0,-141.0,-3.0
2424.0,-8480.0,7288.0,1177.0,22885.0,32767.0,199.0,-176.0,21.0
2112.0,-4568.0,10680.0,-1182.0,24002.0,32767.0,193.0,-206.0,18.0
3304.0,-2640.0,7984.0,853.0,23793.0,32767.0,149.0,-242.0,62.0
-248.0,712.0,14520.0,-16320.0,26532.0,32767.0,134.0,-261.0,61.0
3112.0,184.0,10480.0,-10619.0,28478.0,32767.0,90.0,-262.0,62.0
5368.0,9144.0,6656.0,3386.0,23160.0,32767.0,53.0,-270.0,75.0
3960.0,23152.0,6744.0,2188.0,21524.0,32767.0,30.0,-268.0,81.0
2680.0,24752.0,9296.0,1170.0,24935.0,31192.0,-9.0,-273.0,81.0
4416.0,23888.0,5792.0,-1197.0,24928.0,22870.0,-21.0,-265.0,83.0
4024.0,27832.0,5312.0,-647.0,22685.0,15657.0,-26.0,-262.0,88.0
2712.0,26824.0,7328.0,-4051.0,24661.0,6102.0,-20.0,-271.0,71.0
2128.0,27952.0,7496.0,-14557.0,31335.0,-3779.0,-14.0,-266.0,51.0
2024.0,30320.0,9288.0,-25832.0,32767.0,-17017.0,14.0,-261.0,31.0
2800.0,31000.0,10936.0,-32768.0,32767.0,-30597.0,72.0,-250.0,5.0
2048.0,28032.0,7552.0,-32768.0,32767.0,-32768.0,125.0,-202.0,-12.0
120.0,18416.0,1360.0,-32768.0,32767.0,-32768.0,203.0,-142.0,-17.0
-2392.0,14416.0,-2088.0,-32768.0,32767.0,-32768.0,260.0,-93.0,16.0
-3448.0,12584.0,-6776.0,-32768.0,32767.0,-32768.0,288.0,-30.0,72.0
-3664.0,11424.0,-10672.0,-31377.0,32767.0,-32768.0,295.0,38.0,147.0
-3856.0,6568.0,-9528.0,-21643.0,32767.0,-32768.0,249.0,66.0,207.0
-3232.0,1112.0,-7568.0,1078.0,32767.0,-32768.0,219.0,100.0,241.0
120.0,64.0,-4152.0,14636.0,32767.0,-32768.0,158.0,123.0,272.0
5544.0,-2376.0,-7256.0,14903.0,32767.0,-32768.0,110.0,141.0,267.0
10128.0,-7744.0,-7400.0,18802.0,32050.0,-32768.0,64.0,142.0,251.0
12088.0,-16664.0,-12448.0,27025.0,25485.0,-32768.0,-6.0,146.0,227.0
10704.0,-20744.0,-7168.0,26736.0,15874.0,-29554.0,-54.0,131.0,199.0
10928.0,-20128.0,-3056.0,32767.0,16370.0,-15538.0,-68.0,123.0,182.0
12912.0,-17960.0,1816.0,32767.0,21233.0,-8855.0,-97.0,128.0,124.0
13736.0,-18088.0,5160.0,32767.0,26023.0,-11707.0,-88.0,107.0,88.0
13960.0,-21520.0,8064.0,32767.0,30562.0,-11529.0,-89.0,83.0,26.0
14872.0,-22280.0,10552.0,32767.0,32767.0,-5729.0,-66.0,50.0,-5.0
16376.0,-22496.0,11288.0,28160.0,32767.0,-1132.0,-65.0,36.0,-38.0
15760.0,-21456.0,10760.0,22206.0,32767.0,4191.0,-13.0,-0.0,-77.0
13728.0,-19136.0,12472.0,14623.0,32767.0,8720.0,29.0,-15.0,-80.0
12152.0,-15880.0,12920.0,10289.0,32767.0,12829.0,57.0,-33.0,-86.0
8184.0,-17080.0,10392.0,6095.0,32767.0,17022.0,121.0,-51.0,-69.0
5704.0,-19344.0,10240.0,7852.0,32767.0,26751.0,158.0,-86.0,-69.0
3960.0,-14000.0,5728.0,9888.0,30016.0,32767.0,184.0,-107.0,-20.0
128.0,-8304.0,4856.0,10303.0,22451.0,32767.0,197.0,-150.0,-17.0
-3928.0,-9776.0,9144.0,5531.0,16775.0,32767.0,196.0,-153.0,11.0
-3208.0,-8328.0,12472.0,4388.0,21392.0,32767.0,179.0,-197.0,30.0
-528.0,-5064.0,10312.0,5956.0,29855.0,32767.0,164.0,-243.0,41.0
2128.0,-80.0,9072.0,4754.0,31122.0,32767.0,162.0,-255.0,67.0
2696.0,7808.0,9256.0,-1680.0,32767.0,32767.0,85.0,-287.0,95.0
2432.0,12016.0,7344.0,-4105.0,30624.0,32767.0,60.0,-293.0,96.0
1104.0,17192.0,7528.0,-5165.0,28659.0,32767.0,12.0,-291.0,94.0
488.0,20256.0,7624.0,-3870.0,29604.0,32767.0,-5.0,-280.0,95.0
-904.0,21904.0,9344.0,-6405.0,31383.0,26187.0,-13.0,-287.0,88.0
504.0,22080.0,12624.0,-5082.0,32767.0,21781.0,-26.0,-270.0,83.0
6584.0,27808.0,13856.0,-12286.0,32767.0,12322.0,-21.0,-277.0,67.0
10784.0,32767.0,13120.0,-20100.0,32767.0,-2745.0,-2.0,-277.0,52.0
10656.0,32767.0,12904.0,-28534.0,32767.0,-21969.0,48.0,-257.0,7.0
9888.0,32767.0,11224.0,-30085.0,32767.0,-32768.0,94.0,-248.0,-21.0
7760.0,29448.0,5664.0,-29550.0,32767.0,-32768.0,196.0,-201.0,-26.0
3624.0,22976.0,984.0,-26591.0,32767.0,-32768.0,261.0,-145.0,-0.0
-128.0,18200.0,-1352.0,-21399.0,32767.0,-32768.0,299.0,-77.0,57.0
-816.0,10592.0,-1272.0,-16816.0,32767.0,-32768.0,309.0,-35.0,110.0
320.0,9448.0,-1960.0,-16456.0,32767.0,-32768.0,299.0,20.0,178.0
4000.0,8568.0,-3576.0,-19251.0,32767.0,-32768.0,267.0,60.0,246.0
7080.0,1016.0,-9304.0,-7740.0,32767.0,-32768.0,203.0,87.0,294.0
8928.0,-2736.0,-16904.0,10199.0,32767.0,-32768.0,134.0,103.0,338.0
9760.0,-3024.0,-12896.0,19890.0,32767.0,-30860.0,61.0,117.0,327.0
9528.0,-8392.0,-13800.0,5722.0,32767.0,-31634.0,8.0,120.0,322.0
9048.0,-14784.0,-13864.0,14822.0,27183.0,-19127.0,-45.0,122.0,301.0
8904.0,-12168.0,-12864.0,22053.0,20822.0,-6664.0,-52.0,116.0,272.0
9832.0,-12624.0,-11288.0,23792.0,18315.0,-2108.0,-62.0,133.0,252.0
11232.0,-18720.0,-10328.0,32767.0,17390.0,9694.0,-69.0,132.0,221.0
11792.0,-15016.0,-7192.0,32767.0,18295.0,16566.0,-53.0,152.0,183.0
11272.0,-16832.0,-4216.0,32767.0,19568.0,10490.0,-52.0,148.0,134.0
9144.0,-24784.0,5216.0,32767.0,25770.0,14562.0,-28.0,146.0,89.0
9488.0,-24744.0,8536.0,32767.0,32767.0,22518.0,4.0,133.0,11.0
9800.0,-29224.0,8272.0,32767.0,32767.0,25509.0,46.0,98.0,-23.0
11912.0,-27920.0,8240.0,32767.0,32767.0,32128.0,100.0,61.0,-49.0
10248.0,-23296.0,3136.0,32767.0,32767.0,32767.0,149.0,10.0,-52.0
7128.0,-21360.0,4584.0,26620.0,31435.0,32767.0,192.0,-40.0,-40.0
400.0,-17968.0,9048.0,15935.0,19325.0,32767.0,216.0,-87.0,-27.0
-3008.0,-12048.0,13672.0,16846.0,20566.0,32767.0,223.0,-126.0,1.0
-5272.0,-5856.0,12840.0,15557.0,27886.0,32767.0,215.0,-173.0,33.0
-5856.0,-6480.0,8160.0,1430.0,30674.0,32767.0,212.0,-216.0,61.0
-4672.0,-3480.0,6472.0,-6436.0,29333.0,32767.0,204.0,-238.0,94.0
-4288.0,-2512.0,8104.0,-8717.0,29830.0,32767.0,179.0,-260.0,95.0
-2424.0,5096.0,5128.0,-3832.0,26027.0,32767.0,132.0,-293.0,114.0
-2832.0,8376.0,7064.0,-10746.0,28386.0,32767.0,114.0,-295.0,118.0
-2328.0,11648.0,3624.0,-4747.0,26071.0,32767.0,92.0,-296.0,119.0
-2672.0,16192.0,3376.0,4043.0,23405.0,32767.0,48.0,-310.0,128.0
-488.0,18800.0,4072.0,276.0,26499.0,29104.0,21.0,-310.0,128.0
-768.0,20720.0,1872.0,-1296.0,28411.0,23332.0,-5.0,-312.0,138.0
1000.0,18528.0,1752.0,900.0,30382.0,19179.0,-21.0,-305.0,135.0
3216.0,21056.0,1848.0,-5021.0,32767.0,14652.0,-20.0,-311.0,127.0
5504.0,22728.0,680.0,-14451.0,32767.0,4605.0,-22.0,-308.0,111.0
9688.0,30544.0,920.0,-26189.0,32767.0,-8201.0,-14.0,-308.0,86.0
11432.0,32767.0,4832.0,-32768.0,32767.0,-28028.0,12.0,-298.0,61.0
9664.0,32767.0,8792.0,-32768.0,32767.0,-32768.0,101.0,-275.0,15.0
7816.0,27472.0,7944.0,-32768.0,32767.0,-32768.0,176.0,-220.0,-17.0
1856.0,19848.0,7040.0,-26878.0,32767.0,-32768.0,271.0,-116.0,-1.0
-1456.0,15656.0,3376.0,-21615.0,32767.0,-32768.0,301.0,-67.0,55.0
-4328.0,9152.0,-1176.0,-14312.0,32767.0,-32768.0,296.0,-37.0,93.0
-4608.0,3744.0,-1744.0,-4600.0,32767.0,-32768.0,297.0,21.0,157.0
-2280.0,2232.0,-4768.0,-3990.0,32767.0,-32768.0,269.0,60.0,208.0
256.0,448.0,-7816.0,-7557.0,32767.0,-32768.0,244.0,83.0,240.0
2504.0,-1200.0,-10768.0,-7105.0,32767.0,-32768.0,168.0,107.0,291.0
3704.0,-4984.0,-12672.0,-7023.0,32767.0,-32768.0,120.0,122.0,314.0
5024.0,-5896.0,-12504.0,-5046.0,32767.0,-29545.0,56.0,125.0,319.0
8584.0,-6104.0,-12176.0,8271.0,32767.0,-22874.0,-6.0,106.0,308.0
9520.0,-11256.0,-16840.0,17422.0,30536.0,-17379.0,-37.0,110.0,314.0
9760.0,-11560.0,-11136.0,21191.0,24389.0,-7361.0,-78.0,111.0,270.0
11616.0,-8464.0,-11472.0,17643.0,22849.0,-7410.0,-80.0,115.0,241.0
12608.0,-18184.0,-9984.0,26502.0,21312.0,1569.0,-80.0,127.0,236.0
14144.0,-17824.0,-4216.0,32767.0,23816.0,19853.0,-89.0,133.0,184.0
15792.0,-13272.0,-2064.0,32767.0,30401.0,19631.0,-66.0,142.0,125.0
16256.0,-18208.0,2360.0,32767.0,30454.0,12045.0,-46.0,141.0,66.0
14104.0,-23880.0,8880.0,32767.0,32767.0,14783.0,-26.0,125.0,17.0
12992.0,-25344.0,8432.0,32767.0,32767.0,14045.0,6.0,88.0,-23.0
12248.0,-24240.0,6288.0,22385.0,32767.0,19013.0,73.0,51.0,-64.0
10824.0,-16048.0,7232.0,14985.0,32767.0,19653.0,114.0,25.0,-60.0
7096.0,-16240.0,8240.0,9012.0,30852.0,16734.0,169.0,3.0,-59.0
2320.0,-19664.0,7328.0,5401.0,23658.0,22955.0,183.0,-6.0,-46.0
-232.0,-16632.0,8128.0,7057.0,19972.0,31459.0,208.0,-35.0,-7.0
-1152.0,-12008.0,6600.0,5988.0,15849.0,32767.0,220.0,-63.0,-6.0
-4376.0,-10264.0,8280.0,4641.0,12733.0,32031.0,235.0,-97.0,7.0
-6528.0,-11952.0,8616.0,-879.0,13209.0,32767.0,241.0,-123.0,18.0
-6112.0,-9272.0,10072.0,-7085.0,15315.0,32767.0,231.0,-163.0,33.0
-6472.0,-4992.0,9384.0,-4048.0,17336.0,32767.0,219.0,-190.0,52.0
-6960.0,-3280.0,9616.0,-6135.0,20594.0,32767.0,209.0,-206.0,64.0
-6608.0,-2200.0,7696.0,-7645.0,19762.0,32767.0,195.0,-230.0,88.0
-6840.0,3096.0,8880.0,-7850.0,21527.0,32767.0,166.0,-261.0,84.0
-6544.0,4264.0,7016.0,-9954.0,22235.0,32767.0,130.0,-275.0,88.0
-4032.0,6488.0,7912.0,-9830.0,22189.0,32767.0,96.0,-290.0,88.0
-960.0,14368.0,5448.0,-11351.0,20563.0,32767.0,84.0,-286.0,91.0
-3328.0,20488.0,5960.0,-14220.0,16816.0,32767.0,46.0,-298.0,84.0
-4592.0,20488.0,9192.0,-3553.0,16783.0,27755.0,9.0,-286.0,76.0
-2144.0,18384.0,11408.0,-1447.0,24205.0,23340.0,10.0,-292.0,65.0
1640.0,20832.0,7608.0,-4951.0,31944.0,18546.0,-13.0,-297.0,70.0
6376.0,23568.0,6552.0,-10669.0,32767.0,11515.0,-5.0,-297.0,50.0
7392.0,26992.0,5200.0,-19143.0,32767.0,1544.0,12.0,-288.0,28.0
6968.0,31768.0,6488.0,-24904.0,32767.0,-7661.0,45.0,-280.0,7.0
4000.0,32480.0,9104.0,-26225.0,32767.0,-20393.0,89.0,-266.0,-16.0
3120.0,30024.0,11544.0,-30155.0,32767.0,-31483.0,138.0,-230.0,-35.0
1216.0,23480.0,10560.0,-32334.0,32767.0,-32768.0,217.0,-166.0,-28.0
448.0,18424.0,5944.0,-28102.0,32767.0,-32768.0,280.0,-122.0,17.0
-1704.0,17760.0,4512.0,-21148.0,32767.0,-32768.0,301.0,-70.0,70.0
-3488.0,16456.0,1800.0,-6637.0,32767.0,-32768.0,309.0,-42.0,123.0
-2856.0,8792.0,1272.0,-698.0,32767.0,-32768.0,304.0,15.0,166.0
-2088.0,2368.0,-1344.0,5175.0,32767.0,-32768.0,285.0,47.0,223.0
-1320.0,864.0,-1976.0,12197.0,32767.0,-32768.0,247.0,78.0,250.0
2152.0,-2800.0,-2992.0,10652.0,32767.0,-32768.0,203.0,110.0,274.0
4664.0,-7448.0,-8624.0,9905.0,32767.0,-32768.0,161.0,128.0,288.0
6408.0,-8784.0,-10240.0,11249.0,32767.0,-28542.0,80.0,147.0,296.0
8904.0,-10152.0,-10248.0,12314.0,32767.0,-25462.0,30.0,146.0,285.0
11744.0,-12760.0,-12784.0,10375.0,32767.0,-21321.0,-10.0,152.0,271.0
11960.0,-14096.0,-14160.0,14238.0,28085.0,-13637.0,-41.0,153.0,250.0
12248.0,-13056.0,-10864.0,22242.0,22405.0,-5886.0,-53.0,150.0,241.0
14144.0,-14728.0,-7592.0,32767.0,21033.0,-115.0,-62.0,143.0,197.0
13864.0,-21224.0,-1632.0,32767.0,17527.0,8274.0,-62.0,158.0,157.0
14000.0,-24176.0,12000.0,32767.0,27106.0,24412.0,-57.0,148.0,106.0
13016.0,-29776.0,10624.0,32767.0,32767.0,14374.0,2.0,102.0,-20.0
17168.0,-29128.0,192.0,32767.0,32767.0,28622.0,46.0,58.0,-51.0
14232.0,-14560.0,4488.0,32767.0,32767.0,20054.0,90.0,5.0,-72.0
7320.0,-19896.0,8144.0,16428.0,25267.0,10243.0,133.0,-35.0,-72.0
3696.0,-19792.0,12392.0,13215.0,20158.0,19357.0,148.0,-38.0,-66.0
-144.0,-18376.0,14448.0,10427.0,18608.0,27252.0,180.0,-58.0,-54.0
376.0,-18904.0,14064.0,8728.0,21089.0,32767.0,184.0,-100.0,-32.0
-192.0,-12976.0,12592.0,7489.0,19454.0,32767.0,197.0,-130.0,-27.0
-984.0,-10240.0,14688.0,-4000.0,21819.0,32767.0,188.0,-173.0,3.0
1544.0,-5688.0,10496.0,-3997.0,25056.0,32767.0,177.0,-186.0,13.0
1360.0,-1648.0,9384.0,-4239.0,21453.0,32767.0,168.0,-232.0,42.0
-1080.0,6784.0,11752.0,-10843.0,21135.0,32767.0,133.0,-247.0,42.0
-2296.0,6568.0,8792.0,-8193.0,22874.0,32767.0,121.0,-251.0,44.0
-4416.0,4896.0,10656.0,-6248.0,18653.0,32767.0,93.0,-262.0,47.0
-2320.0,9072.0,7912.0,-3603.0,20164.0,32767.0,68.0,-268.0,46.0
-2896.0,13400.0,7760.0,-4036.0,19875.0,32767.0,65.0,-271.0,51.0
-2272.0,14072.0,10368.0,-1217.0,23065.0,32637.0,37.0,-277.0,47.0
1048.0,15400.0,5560.0,1075.0,27374.0,28834.0,22.0,-281.0,54.0
2248.0,16400.0,-976.0,-5267.0,26009.0,25161.0,22.0,-276.0,56.0
792.0,17600.0,600.0,-6928.0,20692.0,23931.0,12.0,-283.0,59.0
-608.0,21144.0,7728.0,-6071.0,17230.0,23368.0,4.0,-278.0,49.0
-1128.0,25136.0,13120.0,-9181.0,26748.0,16768.0,-9.0,-281.0,36.0
56.0,24672.0,10616.0,-12725.0,32767.0,5559.0,4.0,-291.0,16.0
2864.0,26016.0,12672.0,-15981.0,32767.0,-432.0,30.0,-278.0,1.0
5928.0,31440.0,15392.0,-22270.0,32767.0,-14918.0,93.0,-257.0,-20.0
6424.0,31320.0,17896.0,-26783.0,32767.0,-28538.0,150.0,-223.0,-21.0
6464.0,28840.0,13312.0,-25963.0,32767.0,-32768.0,188.0,-198.0,-31.0
6024.0,21000.0,4928.0,-25201.0,32767.0,-32768.0,279.0,-133.0,16.0
1448.0,15776.0,-3288.0,-20710.0,32767.0,-32768.0,305.0,-93.0,74.0
-4664.0,11136.0,-3624.0,-8580.0,32767.0,-27007.0,319.0,-23.0,157.0
-9128.0,11280.0,-576.0,1483.0,32687.0,-25660.0,323.0,-17.0,196.0
-9536.0,8832.0,-160.0,7316.0,30135.0,-28549.0,301.0,12.0,211.0
-8816.0,1584.0,1200.0,17280.0,32767.0,-30870.0,273.0,43.0,245.0
-4824.0,-1744.0,-480.0,14784.0,32767.0,-31254.0,235.0,70.0,261.0
-32.0,-2904.0,-6440.0,13178.0,32767.0,-32768.0,215.0,101.0,275.0
1448.0,-5896.0,-8376.0,13318.0,32767.0,-31874.0,145.0,123.0,293.0
2696.0,-12416.0,-6736.0,5863.0,32767.0,-26052.0,93.0,150.0,291.0
4120.0,-10880.0,-7192.0,1274.0,32767.0,-17499.0,33.0,153.0,285.0
8088.0,-7640.0,-9448.0,5453.0,32767.0,-16664.0,-5.0,140.0,281.0
13376.0,-8872.0,-10776.0,26642.0,32767.0,-14367.0,-14.0,141.0,280.0
16168.0,-17256.0,-12376.0,26362.0,30764.0,-16243.0,-41.0,146.0,235.0
15216.0,-21888.0,-10608.0,24447.0,23076.0,-1881.0,-68.0,138.0,207.0
17232.0,-18952.0,-5792.0,32767.0,24034.0,12447.0,-64.0,152.0,181.0
17368.0,-22720.0,-5456.0,32767.0,28163.0,17634.0,-49.0,146.0,124.0
16672.0,-28144.0,-5016.0,32767.0,25684.0,28557.0,-34.0,157.0,67.0
14728.0,-25584.0,1432.0,32767.0,27266.0,32767.0,-4.0,141.0,46.0
12304.0,-26608.0,2440.0,32767.0,29324.0,32767.0,73.0,108.0,-11.0
9672.0,-26616.0,2280.0,23174.0,28990.0,32767.0,101.0,90.0,-27.0
8632.0,-21280.0,-448.0,19388.0,22900.0,32767.0,173.0,35.0,-32.0
3472.0,-18056.0,2624.0,23051.0,17218.0,32767.0,211.0,-12.0,-15.0
552.0,-19624.0,7088.0,14712.0,13398.0,32767.0,223.0,-48.0,-23.0
1288.0,-14136.0,7672.0,13633.0,13825.0,32767.0,233.0,-101.0,6.0
288.0,-8024.0,4440.0,10180.0,14549.0,32767.0,224.0,-150.0,27.0
-1952.0,-5648.0,3768.0,2821.0,10928.0,32767.0,211.0,-202.0,40.0
-4064.0,-592.0,10024.0,1404.0,11308.0,32767.0,172.0,-236.0,41.0
-4400.0,752.0,7256.0,4664.0,15267.0,32767.0,149.0,-240.0,50.0
-3784.0,3440.0,7504.0,-5968.0,15588.0,32767.0,126.0,-278.0,66.0
-2984.0,5936.0,7496.0,-7435.0,16994.0,32767.0,96.0,-282.0,72.0
-2032.0,10512.0,7712.0,-5700.0,16214.0,32767.0,68.0,-278.0,76.0
-2112.0,15400.0,10592.0,-8581.0,19336.0,32767.0,33.0,-281.0,74.0
-1520.0,17656.0,12024.0,-9529.0,24125.0,32767.0,12.0,-278.0,74.0
1888.0,23120.0,9456.0,-9182.0,28657.0,30133.0,244.0,-280.0,67.0
2440.0,23992.0,11320.0,-7264.0,30782.0,24132.0,-18.0,-275.0,55.0
3416.0,27552.0,13024.0,-12281.0,32767.0,16955.0,-8.0,-282.0,32.0
5296.0,31568.0,12872.0,-13720.0,32767.0,8058.0,6.0,-278.0,11.0
7024.0,32767.0,14264.0,-13259.0,32767.0,-7034.0,30.0,-268.0,-11.0
7752.0,31480.0,16848.0,-17733.0,32767.0,-22026.0,68.0,-261.0,-28.0
8464.0,29280.0,13392.0,-21586.0,32767.0,-32768.0,153.0,-223.0,-23.0
7168.0,24448.0,7208.0,-19583.0,32767.0,-32768.0,228.0,-196.0,-6.0
4904.0,19280.0,3056.0,-16581.0,32767.0,-32768.0,288.0,-135.0,35.0
2240.0,14864.0,-232.0,-13096.0,32767.0,-32768.0,315.0,-80.0,133.0
288.0,11136.0,-2880.0,-7240.0,32767.0,-32768.0,325.0,-35.0,148.0
-2080.0,7040.0,-4584.0,1787.0,32767.0,-32768.0,301.0,7.0,216.0
-3808.0,5144.0,-3224.0,5520.0,32767.0,-32768.0,255.0,43.0,265.0
-1768.0,3208.0,-6256.0,12741.0,32767.0,-32768.0,225.0,68.0,293.0
256.0,-1960.0,-5656.0,24418.0,32767.0,-32768.0,176.0,82.0,304.0
4064.0,-4824.0,-5976.0,27557.0,32767.0,-32768.0,124.0,121.0,290.0
7992.0,-9928.0,-7992.0,22935.0,32767.0,-32768.0,73.0,146.0,285.0
8328.0,-15320.0,-11272.0,25413.0,26761.0,-32768.0,26.0,152.0,259.0
8768.0,-18272.0,-6176.0,32767.0,19892.0,-20061.0,-5.0,155.0,238.0
9680.0,-19632.0,-2632.0,32767.0,19198.0,-13048.0,-49.0,158.0,187.0
11096.0,-27608.0,-2024.0,32767.0,23688.0,-5503.0,-56.0,155.0,140.0
12720.0,-28000.0,-1384.0,32767.0,25182.0,9317.0,-36.0,146.0,96.0
14512.0,-24696.0,1688.0,32767.0,30266.0,17264.0,-8.0,142.0,62.0
14336.0,-26696.0,4152.0,32767.0,32767.0,19572.0,1.0,126.0,16.0
12920.0,-27752.0,4528.0,32731.0,32767.0,23075.0,46.0,106.0,-16.0
10728.0,-24680.0,5800.0,28135.0,32767.0,25494.0,94.0,81.0,-41.0
8376.0,-22824.0,5104.0,20063.0,32767.0,26024.0,141.0,37.0,-45.0
5312.0,-23400.0,6256.0,9657.0,31602.0,29336.0,175.0,11.0,-33.0
1656.0,-23920.0,6376.0,6789.0,29537.0,32767.0,215.0,-33.0,-13.0
1224.0,-21480.0,5112.0,-398.0,27276.0,32767.0,236.0,-58.0,11.0
2376.0,-17088.0,3448.0,-3710.0,21859.0,32767.0,248.0,-100.0,37.0
1680.0,-10488.0,3040.0,-4444.0,15301.0,32767.0,249.0,-148.0,46.0
-648.0,-3536.0,8160.0,-11162.0,15286.0,32767.0,228.0,-193.0,61.0
-1608.0,248.0,5536.0,-8671.0,17417.0,32767.0,201.0,-231.0,66.0
-1632.0,7032.0,3968.0,-8052.0,16104.0,32767.0,175.0,-253.0,74.0
-1488.0,9112.0,5160.0,-10412.0,15733.0,32767.0,129.0,-286.0,81.0
-2680.0,13304.0,3584.0,-9120.0,15379.0,32767.0,94.0,-296.0,79.0
-3288.0,17080.0,4880.0,-7746.0,13696.0,32767.0,70.0,-303.0,76.0
-4976.0,16464.0,10408.0,-8331.0,19029.0,26586.0,42.0,-295.0,75.0
-5480.0,17240.0,11136.0,-9943.0,27902.0,23078.0,34.0,-305.0,67.0
-1384.0,20872.0,10704.0,-14923.0,32767.0,21399.0,16.0,-307.0,67.0
3568.0,31656.0,14192.0,-24396.0,32767.0,12309.0,32.0,-295.0,42.0
7088.0,32767.0,16112.0,-29219.0,32767.0,-4547.0,64.0,-285.0,15.0
8816.0,32767.0,13760.0,-29011.0,32767.0,-24110.0,106.0,-272.0,-10.0
