ax,ay,az,gx,gy,gz,mx,my,mz
1416.0,13160.0,9584.0,-32768.0,32767.0,32263.0,-55.0,240.0,-402.0
-1032.0,9432.0,10032.0,-32768.0,32767.0,23002.0,-10.0,295.0,-420.0
-2320.0,6344.0,9064.0,-32768.0,32730.0,21734.0,27.0,336.0,-408.0
-3760.0,5152.0,7488.0,-32768.0,32710.0,19362.0,66.0,377.0,-385.0
-4448.0,3512.0,4528.0,-32768.0,32767.0,13908.0,108.0,399.0,-362.0
-5912.0,312.0,880.0,-32768.0,28961.0,4819.0,146.0,427.0,-297.0
-2424.0,-2640.0,-2032.0,-32768.0,27221.0,-10169.0,158.0,445.0,-256.0
-2432.0,-4024.0,-7664.0,-32768.0,26145.0,-15029.0,152.0,453.0,-173.0
-6112.0,-9008.0,-13840.0,-32768.0,22768.0,-6506.0,138.0,447.0,-130.0
-7608.0,-15632.0,-14672.0,-32768.0,18040.0,-2878.0,132.0,434.0,-75.0
-6536.0,-21088.0,-14344.0,-32073.0,16469.0,-3895.0,118.0,411.0,-31.0
-4656.0,-16904.0,-15088.0,-17511.0,20532.0,-1852.0,112.0,393.0,-13.0
-8928.0,-15192.0,-16680.0,-11401.0,21945.0,-14863.0,94.0,391.0,-6.0
-7760.0,-18424.0,-17304.0,-6057.0,21218.0,-32768.0,75.0,391.0,-8.0
-1264.0,-18360.0,-18528.0,-751.0,23523.0,-32768.0,37.0,380.0,-7.0
8952.0,-17640.0,-19336.0,-2373.0,32267.0,-32768.0,-21.0,357.0,-15.0
16432.0,-19656.0,-18680.0,-9119.0,32767.0,-32768.0,-83.0,316.0,-33.0
11968.0,-15504.0,-21120.0,-10778.0,32767.0,-32768.0,-120.0,272.0,-63.0
4360.0,-16680.0,-17064.0,-16225.0,32767.0,-32768.0,-139.0,202.0,-146.0
16976.0,-12176.0,-2112.0,-19021.0,8692.0,-15720.0,-143.0,161.0,-222.0
20848.0,-15488.0,-5968.0,4365.0,32767.0,-7918.0,-135.0,146.0,-240.0
18344.0,-5872.0,-4264.0,18843.0,30884.0,-9506.0,-103.0,139.0,-265.0
17752.0,-3920.0,-5440.0,17616.0,22199.0,-5258.0,-103.0,124.0,-275.0
18376.0,-4984.0,-1440.0,23286.0,21787.0,-5655.0,-78.0,100.0,-273.0
16128.0,-5296.0,-768.0,24067.0,26011.0,4584.0,-58.0,96.0,-282.0
14392.0,-3520.0,360.0,28770.0,21160.0,12282.0,-49.0,90.0,-281.0
17272.0,-2480.0,2760.0,32767.0,23188.0,13486.0,-51.0,83.0,-278.0
15688.0,-80.0,2320.0,32767.0,27521.0,13549.0,-49.0,83.0,-268.0
12552.0,-616.0,-16.0,32767.0,25556.0,10074.0,-42.0,64.0,-260.0
15048.0,4232.0,2040.0,32767.0,26626.0,15211.0,-37.0,62.0,-235.0
12560.0,7832.0,-232.0,32767.0,26228.0,7433.0,-39.0,57.0,-215.0
10384.0,10528.0,520.0,32767.0,25793.0,6102.0,-43.0,60.0,-206.0
10584.0,11392.0,2824.0,32767.0,26693.0,7595.0,-45.0,49.0,-190.0
10200.0,12240.0,2224.0,32767.0,27740.0,5766.0,-38.0,43.0,-178.0
11152.0,14856.0,4096.0,28595.0,28835.0,5110.0,-43.0,53.0,-178.0
16752.0,16080.0,5568.0,15549.0,32767.0,14157.0,-57.0,68.0,-188.0
10064.0,19400.0,472.0,9356.0,32767.0,22056.0,-70.0,70.0,-211.0
13128.0,25064.0,-1712.0,-651.0,32767.0,32767.0,-81.0,78.0,-246.0
25544.0,32767.0,1344.0,-17917.0,32767.0,32767.0,-100.0,116.0,-290.0
21608.0,32056.0,-800.0,-32768.0,32767.0,32767.0,-91.0,180.0,-346.0
6128.0,22216.0,128.0,-32768.0,32767.0,29454.0,-43.0,239.0,-406.0
-1496.0,13624.0,5088.0,-28347.0,32767.0,16312.0,23.0,300.0,-435.0
-1376.0,10440.0,9768.0,-23022.0,32767.0,8937.0,81.0,329.0,-426.0
-2496.0,9744.0,10808.0,-24474.0,32767.0,3933.0,126.0,344.0,-421.0
-4328.0,6432.0,9968.0,-29609.0,32767.0,-1646.0,162.0,360.0,-392.0
-5736.0,3680.0,6368.0,-31980.0,32767.0,-3897.0,184.0,396.0,-348.0
-7800.0,2856.0,2112.0,-31956.0,32767.0,-17196.0,207.0,404.0,-317.0
-5976.0,1976.0,-1832.0,-32768.0,27158.0,-32768.0,207.0,429.0,-267.0
-2640.0,-2920.0,-5936.0,-32768.0,19063.0,-32768.0,171.0,450.0,-233.0
1256.0,-6384.0,-14536.0,-32768.0,13935.0,-32768.0,108.0,454.0,-187.0
2136.0,-17168.0,-22888.0,-32768.0,7263.0,-32768.0,53.0,444.0,-150.0
3480.0,-26120.0,-17104.0,-32768.0,-989.0,-32768.0,17.0,413.0,-61.0
11040.0,-19576.0,-12592.0,-16464.0,11388.0,-32768.0,-17.0,388.0,-48.0
12792.0,-19464.0,-14344.0,-16778.0,24306.0,-32768.0,-58.0,362.0,-47.0
11576.0,-20456.0,-17160.0,-7726.0,32031.0,-32768.0,-92.0,332.0,-55.0
15968.0,-16816.0,-16688.0,-4695.0,30952.0,-32768.0,-123.0,284.0,-88.0
16768.0,-16256.0,-13976.0,-6064.0,28010.0,-32768.0,-135.0,245.0,-107.0
17888.0,-17000.0,-10144.0,-4845.0,26964.0,-28429.0,-147.0,214.0,-136.0
19848.0,-14248.0,-7800.0,-135.0,32292.0,-17879.0,-136.0,182.0,-168.0
17920.0,-11768.0,-11256.0,5209.0,32767.0,-17185.0,-132.0,154.0,-205.0
18904.0,-9144.0,-4904.0,9107.0,32767.0,-13381.0,-114.0,139.0,-232.0
18624.0,-11336.0,-1592.0,12744.0,32767.0,-2384.0,-98.0,114.0,-252.0
17928.0,-8952.0,288.0,21938.0,32767.0,6351.0,-69.0,109.0,-285.0
17056.0,-6520.0,1976.0,29151.0,32767.0,10685.0,-70.0,110.0,-286.0
14848.0,-4848.0,3048.0,32767.0,32357.0,9636.0,-62.0,103.0,-288.0
14336.0,-2864.0,3344.0,32767.0,32767.0,10951.0,-54.0,93.0,-291.0
10584.0,-1040.0,1048.0,32767.0,32767.0,8733.0,-30.0,83.0,-293.0
7168.0,5784.0,2440.0,32767.0,27469.0,10126.0,-27.0,43.0,-261.0
9600.0,6016.0,4200.0,32767.0,28714.0,12878.0,-18.0,52.0,-245.0
8120.0,5464.0,3568.0,32767.0,28427.0,11275.0,-18.0,47.0,-225.0
7088.0,9032.0,2744.0,32767.0,25346.0,9070.0,-13.0,32.0,-217.0
6128.0,13456.0,1520.0,32767.0,25454.0,8592.0,-22.0,26.0,-206.0
4696.0,15080.0,3496.0,29675.0,22868.0,5591.0,-26.0,44.0,-185.0
6536.0,15368.0,2216.0,23278.0,26257.0,10165.0,-31.0,34.0,-185.0
4968.0,19024.0,-528.0,23272.0,25367.0,12371.0,-43.0,31.0,-166.0
7504.0,18680.0,840.0,19856.0,26986.0,18485.0,-62.0,38.0,-176.0
13256.0,21216.0,-2064.0,12202.0,32767.0,29909.0,-81.0,53.0,-196.0
14216.0,23672.0,-1416.0,2103.0,32767.0,29257.0,-92.0,69.0,-207.0
19592.0,26200.0,2144.0,-11941.0,32767.0,31058.0,-110.0,80.0,-256.0
21656.0,27952.0,1232.0,-23938.0,32767.0,30490.0,-112.0,120.0,-298.0
18528.0,25784.0,-1024.0,-32768.0,32767.0,26626.0,-83.0,162.0,-353.0
8192.0,20184.0,-2304.0,-32768.0,32767.0,19197.0,-35.0,207.0,-418.0
80.0,17080.0,1088.0,-32768.0,32767.0,1482.0,39.0,260.0,-440.0
-3032.0,12216.0,5712.0,-32768.0,32767.0,-9832.0,144.0,306.0,-421.0
-2896.0,7312.0,7592.0,-32768.0,32227.0,-13007.0,163.0,341.0,-408.0
-2176.0,4984.0,6040.0,-32768.0,30353.0,-22570.0,192.0,371.0,-388.0
-2296.0,-392.0,5152.0,-32768.0,29051.0,-32768.0,179.0,411.0,-333.0
-1568.0,-2920.0,-904.0,-32768.0,25270.0,-32768.0,163.0,443.0,-288.0
-464.0,-6936.0,-6592.0,-32768.0,12986.0,-32768.0,140.0,449.0,-235.0
5656.0,-14328.0,-9840.0,-32768.0,12389.0,-32768.0,88.0,465.0,-181.0
3832.0,-19800.0,-11192.0,-32768.0,8661.0,-32768.0,47.0,454.0,-120.0
5312.0,-18696.0,-10600.0,-29790.0,10858.0,-32768.0,7.0,427.0,-87.0
6824.0,-19320.0,-12136.0,-23380.0,19785.0,-32768.0,-27.0,398.0,-68.0
7904.0,-18352.0,-15576.0,-17683.0,24054.0,-32768.0,-65.0,378.0,-68.0
10848.0,-16448.0,-16864.0,-16094.0,22313.0,-32768.0,-86.0,349.0,-86.0
13144.0,-18248.0,-16448.0,-17878.0,20128.0,-32768.0,-123.0,311.0,-93.0
17936.0,-20000.0,-13568.0,-14598.0,22354.0,-32768.0,-138.0,270.0,-105.0
20096.0,-18152.0,-12376.0,-10936.0,28918.0,-26407.0,-144.0,242.0,-121.0
21776.0,-16360.0,-10608.0,-843.0,32767.0,-22709.0,-155.0,199.0,-153.0
22568.0,-15912.0,-9440.0,7154.0,32767.0,-21671.0,-146.0,168.0,-195.0
20592.0,-13552.0,-7640.0,13262.0,32767.0,-13821.0,-131.0,152.0,-226.0
19992.0,-11560.0,-4688.0,19282.0,32767.0,-2666.0,-91.0,127.0,-273.0
19232.0,-10984.0,-584.0,30446.0,32767.0,4702.0,-77.0,99.0,-285.0
15992.0,-8856.0,984.0,32767.0,32767.0,11491.0,-55.0,96.0,-302.0
15024.0,-4312.0,2496.0,32767.0,32767.0,14245.0,-38.0,90.0,-303.0
15192.0,-1000.0,872.0,32767.0,32767.0,16493.0,-15.0,69.0,-297.0
13968.0,4424.0,-0.0,32767.0,32767.0,17710.0,-5.0,54.0,-285.0
13952.0,10896.0,-760.0,32767.0,32767.0,20016.0,-5.0,42.0,-265.0
9520.0,12976.0,704.0,32767.0,32767.0,12816.0,-3.0,28.0,-246.0
6776.0,15248.0,1368.0,32767.0,32767.0,8130.0,-9.0,23.0,-218.0
4408.0,16024.0,1632.0,21508.0,32767.0,15430.0,3.0,23.0,-211.0
5536.0,16920.0,-96.0,10018.0,32767.0,25393.0,-2.0,2.0,-222.0
9496.0,19720.0,-2272.0,3515.0,32767.0,32767.0,-13.0,24.0,-255.0
11448.0,26240.0,-2192.0,-2849.0,32767.0,32767.0,-33.0,43.0,-291.0
13360.0,29168.0,-2248.0,-9868.0,32767.0,32767.0,-35.0,70.0,-328.0
12328.0,27696.0,-408.0,-19630.0,32767.0,30722.0,-17.0,110.0,-378.0
8848.0,23184.0,1488.0,-24802.0,32767.0,29744.0,22.0,140.0,-423.0
10176.0,21120.0,3256.0,-21548.0,32767.0,28556.0,77.0,181.0,-447.0
5496.0,21232.0,2792.0,-21329.0,32767.0,15996.0,142.0,197.0,-443.0
648.0,18824.0,2384.0,-22072.0,32767.0,2176.0,205.0,207.0,-428.0
-3464.0,14760.0,2368.0,-24928.0,32767.0,-6007.0,257.0,226.0,-397.0
-6888.0,11568.0,2472.0,-25830.0,32767.0,-11823.0,298.0,259.0,-368.0
-7360.0,8344.0,1640.0,-26521.0,32767.0,-29154.0,326.0,288.0,-332.0
-7392.0,6544.0,-128.0,-32768.0,27653.0,-32768.0,334.0,332.0,-282.0
-8208.0,1488.0,-1472.0,-32768.0,20681.0,-32768.0,314.0,373.0,-238.0
-8200.0,-5096.0,-3656.0,-32768.0,16027.0,-32768.0,266.0,413.0,-191.0
-2840.0,-8584.0,-8792.0,-32768.0,13698.0,-32768.0,183.0,447.0,-127.0
-304.0,-15472.0,-11256.0,-32768.0,9452.0,-32768.0,139.0,445.0,-96.0
3432.0,-24416.0,-8192.0,-19893.0,15275.0,-32768.0,78.0,438.0,-61.0
6880.0,-19312.0,-9064.0,-2876.0,19618.0,-32768.0,14.0,426.0,-61.0
11760.0,-15776.0,-11800.0,-8956.0,23282.0,-32768.0,-41.0,391.0,-71.0
16432.0,-19216.0,-10880.0,-16305.0,26688.0,-32768.0,-86.0,354.0,-78.0
18312.0,-20120.0,-9560.0,-11426.0,30423.0,-32768.0,-120.0,311.0,-91.0
18784.0,-17248.0,-9384.0,-11250.0,29791.0,-32768.0,-139.0,244.0,-128.0
18072.0,-14336.0,-7856.0,-11305.0,24517.0,-31706.0,-136.0,199.0,-158.0
22304.0,-10224.0,-3824.0,-8452.0,27254.0,-24612.0,-128.0,162.0,-183.0
23640.0,-9672.0,-1264.0,-5615.0,32767.0,-18233.0,-127.0,161.0,-222.0
22560.0,-11496.0,-232.0,5083.0,32767.0,-14690.0,-116.0,131.0,-250.0
21552.0,-12272.0,2160.0,15531.0,32767.0,-3060.0,-82.0,119.0,-272.0
20184.0,-12088.0,2152.0,25453.0,32767.0,12572.0,-66.0,111.0,-295.0
14920.0,-7840.0,-304.0,32767.0,32767.0,12975.0,-42.0,106.0,-317.0
11688.0,-4624.0,1672.0,32767.0,32767.0,8706.0,-26.0,81.0,-315.0
8984.0,-4376.0,3456.0,32767.0,32767.0,12897.0,2.0,54.0,-307.0
5264.0,-1504.0,120.0,32767.0,32767.0,15681.0,18.0,44.0,-292.0
4504.0,10792.0,-288.0,32767.0,32767.0,19760.0,27.0,23.0,-266.0
5280.0,15200.0,2088.0,32767.0,32767.0,23254.0,18.0,12.0,-250.0
4608.0,17016.0,3240.0,30700.0,32767.0,17619.0,15.0,14.0,-227.0
2840.0,19512.0,3184.0,21055.0,31398.0,17404.0,9.0,6.0,-226.0
