ax,ay,az,gx,gy,gz,mx,my,mz
128.0,11568.0,18512.0,21088.0,32767.0,29683.0,34.0,-333.0,-168.0
-472.0,10624.0,13648.0,31262.0,32767.0,23566.0,6.0,-344.0,-103.0
2152.0,11200.0,9624.0,32767.0,32767.0,12235.0,-40.0,-337.0,-40.0
5104.0,11136.0,1928.0,32767.0,32767.0,971.0,-84.0,-321.0,24.0
3080.0,6000.0,-9008.0,18887.0,32767.0,1591.0,-133.0,-287.0,49.0
6416.0,6976.0,48.0,32767.0,32767.0,1928.0,-194.0,-225.0,57.0
7120.0,7896.0,-11400.0,32767.0,25635.0,-5035.0,-233.0,-169.0,64.0
9984.0,-408.0,-12496.0,14666.0,32767.0,-10533.0,-258.0,-150.0,50.0
7488.0,1728.0,-7080.0,32767.0,23973.0,-9979.0,-282.0,-145.0,36.0
9080.0,-1120.0,-10552.0,32767.0,13365.0,-7555.0,-326.0,-96.0,8.0
9432.0,-7384.0,-11712.0,32767.0,21666.0,86.0,-332.0,-82.0,-13.0
11104.0,-11064.0,-9816.0,32767.0,12580.0,3429.0,-343.0,-51.0,-54.0
10104.0,-14896.0,-8936.0,32767.0,1023.0,14449.0,-350.0,-25.0,-103.0
8608.0,-20392.0,-6248.0,32767.0,-6019.0,24422.0,-337.0,-6.0,-145.0
4600.0,-26584.0,-6304.0,32767.0,10727.0,14953.0,-312.0,17.0,-196.0
4888.0,-28608.0,-6192.0,32767.0,22585.0,26745.0,-283.0,44.0,-265.0
8896.0,-26136.0,-2408.0,32767.0,32767.0,31198.0,-253.0,15.0,-351.0
10120.0,-23336.0,5328.0,32767.0,31129.0,25866.0,-208.0,-13.0,-396.0
6768.0,-22136.0,7368.0,32767.0,31302.0,20016.0,-170.0,-46.0,-432.0
3464.0,-20224.0,9840.0,32767.0,31709.0,19830.0,-131.0,-93.0,-442.0
-288.0,-21480.0,12608.0,27698.0,20250.0,20562.0,-111.0,-121.0,-458.0
-2952.0,-21992.0,10128.0,21159.0,16342.0,25456.0,-76.0,-174.0,-449.0
-4856.0,-20352.0,9680.0,3628.0,16822.0,32767.0,-72.0,-185.0,-445.0
-4984.0,-16768.0,8040.0,-8339.0,21287.0,32767.0,-60.0,-208.0,-422.0
-6312.0,-14256.0,7640.0,-26250.0,12278.0,32767.0,-45.0,-229.0,-421.0
-8368.0,-12848.0,7912.0,-32768.0,2616.0,32767.0,-49.0,-228.0,-414.0
-9592.0,-12248.0,10256.0,-30168.0,9757.0,32767.0,-61.0,-263.0,-426.0
-10520.0,-11256.0,7112.0,-27811.0,5871.0,32767.0,-69.0,-261.0,-428.0
-4200.0,-8632.0,6336.0,-21127.0,-4278.0,32767.0,-80.0,-253.0,-438.0
-4032.0,-1272.0,10736.0,-23841.0,2696.0,32767.0,-107.0,-257.0,-439.0
-7272.0,2200.0,13096.0,-21547.0,3103.0,32767.0,-112.0,-269.0,-452.0
-2848.0,3392.0,11200.0,-20495.0,2533.0,32767.0,-123.0,-255.0,-454.0
-3944.0,5744.0,12416.0,-27650.0,6683.0,32767.0,-133.0,-264.0,-449.0
-4392.0,6128.0,16672.0,-32768.0,5391.0,32767.0,-143.0,-231.0,-465.0
-3176.0,5912.0,18968.0,-32768.0,12494.0,32767.0,-137.0,-222.0,-470.0
-3056.0,3032.0,23088.0,-32768.0,27676.0,32767.0,-126.0,-193.0,-469.0
-4656.0,3072.0,26536.0,-24889.0,30896.0,32767.0,-82.0,-172.0,-460.0
-4672.0,-2000.0,26440.0,-16278.0,32767.0,32767.0,-49.0,-179.0,-454.0
-4616.0,-1600.0,28240.0,-8319.0,32767.0,32767.0,-3.0,-197.0,-423.0
-3152.0,-648.0,27992.0,-1221.0,32767.0,32767.0,31.0,-220.0,-382.0
-720.0,880.0,25984.0,5845.0,32767.0,32767.0,47.0,-267.0,-355.0
1024.0,4688.0,21104.0,9160.0,32767.0,32767.0,57.0,-314.0,-290.0
2752.0,8400.0,18424.0,11828.0,32767.0,32767.0,45.0,-342.0,-252.0
592.0,10712.0,15552.0,16854.0,32767.0,32767.0,19.0,-379.0,-180.0
-520.0,10520.0,11784.0,18928.0,32767.0,29553.0,1.0,-379.0,-147.0
1272.0,11544.0,9896.0,24751.0,32767.0,25217.0,-60.0,-412.0,-91.0
2008.0,12776.0,6480.0,27602.0,32767.0,20883.0,-93.0,-391.0,-60.0
3240.0,11608.0,4752.0,32767.0,32767.0,16617.0,-162.0,-370.0,-0.0
2672.0,9784.0,1672.0,32767.0,18795.0,15846.0,-199.0,-328.0,27.0
5256.0,6240.0,-3400.0,32767.0,18183.0,17449.0,-233.0,-279.0,54.0
9384.0,3544.0,-5688.0,32767.0,24894.0,8769.0,-255.0,-219.0,65.0
8728.0,-976.0,-8608.0,32767.0,21359.0,2684.0,-275.0,-139.0,47.0
10400.0,-6432.0,-12560.0,32767.0,4133.0,5036.0,-292.0,-89.0,18.0
8240.0,-10136.0,-10376.0,32767.0,-6774.0,-54.0,-276.0,-30.0,-31.0
3800.0,-14624.0,-7752.0,32767.0,939.0,-3131.0,-284.0,-8.0,-68.0
3976.0,-18472.0,-5688.0,32767.0,5510.0,8881.0,-280.0,12.0,-136.0
3624.0,-24112.0,-3360.0,32767.0,5564.0,15946.0,-278.0,26.0,-176.0
5232.0,-23792.0,-552.0,32767.0,9776.0,24203.0,-246.0,26.0,-273.0
4232.0,-24632.0,5264.0,32767.0,6441.0,30923.0,-217.0,19.0,-303.0
1208.0,-27248.0,5408.0,32767.0,9456.0,27690.0,-178.0,-19.0,-380.0
1488.0,-26432.0,7360.0,32767.0,16701.0,26196.0,-158.0,-55.0,-411.0
1832.0,-21496.0,9424.0,32767.0,21956.0,21825.0,-136.0,-98.0,-437.0
-976.0,-19736.0,12320.0,26260.0,24904.0,23062.0,-110.0,-130.0,-439.0
-5000.0,-18992.0,13976.0,22770.0,13504.0,20765.0,-74.0,-168.0,-445.0
-7512.0,-18456.0,12664.0,19410.0,19482.0,21578.0,-70.0,-201.0,-439.0
-5328.0,-17016.0,8544.0,11197.0,24196.0,26557.0,-55.0,-230.0,-427.0
-7072.0,-14720.0,9592.0,-256.0,14695.0,31609.0,-40.0,-253.0,-406.0
-7912.0,-11952.0,8720.0,-8705.0,15671.0,32767.0,-49.0,-277.0,-397.0
-8424.0,-9520.0,8472.0,-14977.0,18277.0,31627.0,-40.0,-278.0,-393.0
-10368.0,-8568.0,6824.0,-23637.0,16009.0,32767.0,-47.0,-287.0,-397.0
-12088.0,-8416.0,8536.0,-27722.0,17298.0,32767.0,-49.0,-284.0,-392.0
-10208.0,-5608.0,7688.0,-27690.0,11232.0,32767.0,-63.0,-299.0,-397.0
-6680.0,-1496.0,8352.0,-27379.0,6981.0,32767.0,-81.0,-309.0,-404.0
-8896.0,4472.0,9904.0,-32768.0,12697.0,32767.0,-97.0,-301.0,-402.0
-8056.0,3448.0,10824.0,-32768.0,14424.0,32767.0,-111.0,-293.0,-421.0
-4856.0,4672.0,10080.0,-31907.0,10101.0,32767.0,-123.0,-282.0,-434.0
-5816.0,5280.0,11552.0,-32768.0,12972.0,32767.0,-122.0,-268.0,-450.0
2160.0,13136.0,17544.0,-25081.0,3803.0,32767.0,-139.0,-247.0,-454.0
2752.0,12072.0,15896.0,-24112.0,4340.0,32767.0,-140.0,-239.0,-468.0
560.0,9248.0,17040.0,-21575.0,11110.0,28583.0,-135.0,-229.0,-465.0
-3000.0,5232.0,18872.0,-16579.0,16738.0,28166.0,-136.0,-218.0,-469.0
-616.0,6296.0,22608.0,-11429.0,32767.0,26550.0,-103.0,-214.0,-468.0
-1024.0,5376.0,24488.0,-7442.0,32767.0,27877.0,-82.0,-217.0,-463.0
-1688.0,6064.0,26040.0,-1731.0,32767.0,30162.0,-18.0,-223.0,-434.0
-2488.0,7360.0,24512.0,3628.0,32767.0,30334.0,18.0,-247.0,-387.0
-4576.0,7880.0,22592.0,9089.0,32767.0,31050.0,40.0,-278.0,-341.0
-5256.0,9672.0,18448.0,15519.0,32767.0,30580.0,60.0,-316.0,-280.0
-5400.0,10416.0,13256.0,18269.0,32767.0,29565.0,51.0,-342.0,-219.0
-3728.0,11880.0,11168.0,20076.0,32767.0,27463.0,13.0,-370.0,-149.0
-1728.0,12664.0,6848.0,21174.0,32767.0,25239.0,-23.0,-370.0,-94.0
480.0,13032.0,4072.0,20679.0,32767.0,23567.0,-53.0,-369.0,-58.0
2232.0,13824.0,2664.0,23763.0,32767.0,20434.0,-97.0,-358.0,-14.0
3952.0,12120.0,1984.0,31201.0,32767.0,14402.0,-133.0,-355.0,9.0
2400.0,13472.0,1176.0,32767.0,29570.0,9130.0,-179.0,-317.0,33.0
904.0,9336.0,2840.0,32767.0,19588.0,9219.0,-206.0,-295.0,45.0
608.0,5432.0,-648.0,32767.0,10861.0,14649.0,-248.0,-241.0,55.0
5976.0,-1664.0,-1856.0,32767.0,14234.0,14795.0,-244.0,-164.0,64.0
13552.0,-16888.0,-14560.0,32767.0,30508.0,-2393.0,-288.0,-41.0,-37.0
15816.0,-17824.0,-13328.0,32767.0,25431.0,696.0,-292.0,-18.0,-78.0
12432.0,-12552.0,-10008.0,32767.0,-2007.0,7092.0,-303.0,-11.0,-125.0
12920.0,-15856.0,-9776.0,27494.0,8105.0,10540.0,-299.0,4.0,-151.0
7232.0,-16528.0,1224.0,32767.0,-1798.0,27801.0,-278.0,22.0,-218.0
5376.0,-26768.0,3520.0,32767.0,6755.0,32767.0,-232.0,11.0,-301.0
6608.0,-25608.0,4104.0,32767.0,10942.0,32767.0,-192.0,-15.0,-368.0
6064.0,-21144.0,8336.0,32767.0,20872.0,32767.0,-174.0,-45.0,-398.0
6824.0,-21752.0,7672.0,32767.0,18790.0,32767.0,-124.0,-99.0,-438.0
3992.0,-19520.0,8136.0,24559.0,16259.0,21529.0,-99.0,-139.0,-442.0
1016.0,-15808.0,12832.0,16141.0,10407.0,18238.0,-90.0,-165.0,-453.0
-1880.0,-14832.0,12528.0,13610.0,13374.0,19992.0,-74.0,-182.0,-436.0
-4632.0,-14088.0,12984.0,11600.0,14573.0,25763.0,-65.0,-203.0,-442.0
-8264.0,-16496.0,13592.0,6885.0,15139.0,32767.0,-57.0,-230.0,-434.0
-5728.0,-13160.0,12088.0,-908.0,11535.0,32767.0,-53.0,-256.0,-416.0
-7232.0,-11944.0,10552.0,-14973.0,6942.0,32767.0,-56.0,-278.0,-411.0
-7040.0,-8384.0,13072.0,-18776.0,5154.0,32767.0,-74.0,-283.0,-406.0
-7520.0,-5592.0,12360.0,-19985.0,2883.0,32767.0,-95.0,-293.0,-406.0
-9416.0,-4472.0,12504.0,-21785.0,4839.0,32767.0,-98.0,-280.0,-421.0
-6840.0,-808.0,12864.0,-20546.0,5550.0,32767.0,-120.0,-289.0,-419.0
-10320.0,2016.0,13408.0,-22751.0,13890.0,32767.0,-127.0,-275.0,-431.0
-9808.0,1216.0,13712.0,-20333.0,15341.0,32767.0,-126.0,-257.0,-417.0
-9888.0,1776.0,11912.0,-19614.0,12580.0,32767.0,-126.0,-264.0,-424.0
-12640.0,1968.0,11144.0,-25151.0,11216.0,32767.0,-127.0,-258.0,-428.0
-11432.0,888.0,11040.0,-25890.0,6581.0,32767.0,-112.0,-247.0,-434.0
-9144.0,1016.0,11400.0,-26530.0,8855.0,32767.0,-124.0,-231.0,-445.0
-8208.0,2952.0,12704.0,-24680.0,4224.0,32767.0,-126.0,-233.0,-447.0
-5392.0,3216.0,12888.0,-29208.0,6474.0,32767.0,-128.0,-223.0,-449.0
-1240.0,5688.0,17792.0,-25459.0,11748.0,32767.0,-119.0,-217.0,-450.0
-2440.0,7752.0,19960.0,-20817.0,17474.0,32767.0,-110.0,-213.0,-452.0
-5352.0,5312.0,21344.0,-16844.0,32767.0,32767.0,-89.0,-206.0,-457.0
-4880.0,4256.0,22192.0,-12191.0,32767.0,32767.0,-44.0,-208.0,-442.0
-3920.0,4072.0,23752.0,-6295.0,32767.0,32767.0,-3.0,-226.0,-423.0
-3320.0,5496.0,25360.0,544.0,32767.0,32493.0,30.0,-248.0,-393.0
-2464.0,7832.0,24128.0,8011.0,32767.0,28759.0,52.0,-277.0,-337.0
-2512.0,9496.0,20296.0,15437.0,32767.0,24954.0,68.0,-309.0,-273.0
-2648.0,11888.0,16944.0,23096.0,32767.0,19070.0,55.0,-336.0,-176.0
-4728.0,12624.0,11648.0,26784.0,32767.0,16353.0,47.0,-338.0,-134.0
-5408.0,12728.0,8304.0,29412.0,32767.0,14998.0,-0.0,-333.0,-54.0
-3424.0,11112.0,3080.0,32767.0,32767.0,17357.0,-23.0,-326.0,-24.0
-48.0,9072.0,-2048.0,32767.0,32767.0,18296.0,-91.0,-291.0,27.0
4224.0,8648.0,-4840.0,32767.0,29145.0,18286.0,-119.0,-263.0,38.0
6640.0,4808.0,-9792.0,32767.0,28063.0,14708.0,-162.0,-220.0,67.0
5760.0,3608.0,-10976.0,32767.0,22003.0,13108.0,-196.0,-181.0,77.0
8760.0,-360.0,-13072.0,32767.0,18058.0,12518.0,-215.0,-127.0,57.0
9496.0,-3808.0,-14256.0,22102.0,29802.0,6997.0,-233.0,-110.0,37.0
11504.0,-1544.0,-11032.0,26084.0,19398.0,9962.0,-250.0,-91.0,16.0
12008.0,-3856.0,-12144.0,26932.0,15214.0,8932.0,-261.0,-62.0,-11.0
11600.0,-7296.0,-12224.0,23848.0,13961.0,8521.0,-275.0,-46.0,-32.0
12768.0,-6000.0,-9296.0,30405.0,4444.0,8024.0,-269.0,-28.0,-45.0
12040.0,-8464.0,-9344.0,32767.0,-11969.0,10660.0,-267.0,-4.0,-89.0
10200.0,-13392.0,-10592.0,32767.0,-23974.0,20340.0,-254.0,-2.0,-104.0
4224.0,-17104.0,-11192.0,27338.0,-27809.0,26758.0,-225.0,19.0,-151.0
3216.0,-17552.0,-9520.0,32767.0,-28547.0,32273.0,-192.0,28.0,-167.0
192.0,-19880.0,-7944.0,32767.0,-24797.0,32767.0,-166.0,28.0,-224.0
-2152.0,-22584.0,-8064.0,29596.0,-9324.0,32767.0,-131.0,14.0,-270.0
-1800.0,-19640.0,-2592.0,23453.0,-5040.0,32767.0,-94.0,-14.0,-305.0
-3520.0,-16864.0,544.0,27475.0,-8463.0,32767.0,-60.0,-51.0,-345.0
-6896.0,-16840.0,536.0,25180.0,-8446.0,32767.0,-36.0,-80.0,-352.0
-9848.0,-15824.0,1096.0,17016.0,-5746.0,32767.0,-35.0,-111.0,-378.0
-10824.0,-14296.0,3168.0,13099.0,-7445.0,32080.0,-18.0,-144.0,-390.0
-11680.0,-12632.0,2768.0,10817.0,-11940.0,32767.0,-24.0,-182.0,-393.0
-12216.0,-11576.0,3912.0,4489.0,-9190.0,32246.0,-36.0,-198.0,-397.0
-12640.0,-8760.0,4464.0,464.0,-8747.0,32767.0,-43.0,-212.0,-403.0
-12848.0,-7104.0,5352.0,-6364.0,-9876.0,32631.0,-56.0,-234.0,-413.0
-14440.0,-5424.0,7344.0,-11266.0,-9471.0,32767.0,-70.0,-247.0,-412.0
-13072.0,-2616.0,8640.0,-12470.0,-6925.0,32767.0,-94.0,-247.0,-422.0
-11616.0,-144.0,9520.0,-16925.0,-1734.0,32767.0,-107.0,-257.0,-422.0
-11376.0,2616.0,11520.0,-17236.0,3228.0,32550.0,-116.0,-253.0,-426.0
-11432.0,3104.0,11824.0,-19289.0,6081.0,32767.0,-129.0,-251.0,-436.0
-10648.0,2776.0,10840.0,-19136.0,5007.0,32767.0,-120.0,-247.0,-442.0
-10344.0,2624.0,11464.0,-20959.0,4434.0,32767.0,-126.0,-237.0,-439.0
-8720.0,4712.0,11480.0,-17041.0,1576.0,32767.0,-129.0,-236.0,-440.0
-6344.0,5880.0,10736.0,-23140.0,3964.0,32767.0,-131.0,-233.0,-442.0
-5296.0,5560.0,12280.0,-26007.0,6911.0,32767.0,-133.0,-218.0,-444.0
-2888.0,7544.0,15560.0,-26154.0,5835.0,32767.0,-136.0,-206.0,-452.0
-3328.0,8352.0,18336.0,-25253.0,5816.0,32767.0,-126.0,-193.0,-464.0
-4664.0,6728.0,20832.0,-18682.0,10164.0,31847.0,-120.0,-188.0,-469.0
-7168.0,5592.0,21768.0,-12096.0,22308.0,31374.0,-94.0,-183.0,-462.0
-7320.0,4232.0,23664.0,-5941.0,32767.0,31660.0,-65.0,-181.0,-457.0
-6776.0,4704.0,25408.0,1865.0,32767.0,32767.0,-17.0,-202.0,-433.0
-4752.0,4896.0,24032.0,9452.0,32767.0,32767.0,7.0,-235.0,-404.0
-3160.0,6120.0,21736.0,15397.0,32767.0,32767.0,35.0,-275.0,-341.0
-1928.0,8272.0,17848.0,19993.0,32767.0,30550.0,49.0,-296.0,-290.0
-1632.0,10576.0,12128.0,24979.0,32767.0,24247.0,49.0,-328.0,-226.0
-3112.0,10808.0,7720.0,23384.0,32767.0,20495.0,36.0,-355.0,-159.0
-3136.0,11568.0,4256.0,24298.0,32767.0,18476.0,3.0,-349.0,-93.0
-2456.0,11160.0,2160.0,22165.0,32767.0,22370.0,-11.0,-352.0,-80.0
2584.0,12008.0,1024.0,24761.0,32767.0,21313.0,-60.0,-343.0,-12.0
4256.0,12200.0,-2976.0,25894.0,32767.0,19588.0,-127.0,-322.0,21.0
5232.0,9968.0,-5936.0,25596.0,28197.0,18498.0,-171.0,-302.0,43.0
8656.0,8312.0,-7280.0,29810.0,17952.0,19106.0,-206.0,-273.0,58.0
11672.0,9560.0,-7624.0,32767.0,4944.0,14078.0,-217.0,-237.0,67.0
8816.0,4000.0,-11744.0,32767.0,2890.0,10266.0,-219.0,-195.0,65.0
7600.0,2968.0,-8424.0,32767.0,-1290.0,9990.0,-228.0,-159.0,57.0
8280.0,1584.0,-11288.0,32767.0,-9592.0,6076.0,-228.0,-115.0,37.0
6480.0,-7968.0,-14896.0,32767.0,-3282.0,8886.0,-221.0,-72.0,13.0
4024.0,-10544.0,-16112.0,32767.0,-19811.0,20664.0,-200.0,-47.0,-8.0
872.0,-12704.0,-18328.0,24930.0,-22430.0,29749.0,-165.0,-22.0,-44.0
1288.0,-12584.0,-15080.0,19543.0,-12140.0,28194.0,-124.0,-18.0,-78.0
104.0,-12208.0,-13080.0,27074.0,-22913.0,32767.0,-103.0,-18.0,-93.0
-3536.0,-15688.0,-14160.0,17133.0,-15787.0,32767.0,-72.0,-20.0,-137.0
-4240.0,-13568.0,-10528.0,16930.0,-13706.0,32112.0,-32.0,-28.0,-145.0
-6768.0,-13496.0,-9184.0,22242.0,-16701.0,30965.0,-10.0,-36.0,-178.0
-9000.0,-13680.0,-8208.0,23311.0,-17240.0,31530.0,7.0,-71.0,-203.0
-10496.0,-13848.0,-7648.0,14794.0,-12445.0,28290.0,13.0,-98.0,-233.0
-14472.0,-14096.0,-4104.0,15433.0,-13675.0,28354.0,32.0,-114.0,-247.0
-17712.0,-14512.0,-6352.0,10128.0,-14953.0,32767.0,47.0,-142.0,-278.0
-15848.0,-13704.0,-4568.0,761.0,-8390.0,32767.0,38.0,-175.0,-286.0
-15304.0,-9408.0,-2544.0,-3948.0,-8464.0,31293.0,36.0,-218.0,-303.0
-14640.0,-6968.0,-2480.0,-7974.0,-8857.0,30249.0,35.0,-231.0,-311.0
-13704.0,-5536.0,-2832.0,-9883.0,-8014.0,27715.0,22.0,-253.0,-324.0
-13688.0,-4064.0,-3696.0,-13743.0,-3268.0,25667.0,23.0,-264.0,-325.0
-14048.0,-1648.0,-1024.0,-16781.0,-6398.0,28330.0,-3.0,-290.0,-344.0
-13688.0,1144.0,-560.0,-19348.0,-7425.0,28911.0,-17.0,-288.0,-346.0
-13448.0,2016.0,480.0,-24367.0,-4209.0,26307.0,-23.0,-294.0,-360.0
-13784.0,4184.0,4824.0,-24695.0,-3021.0,28706.0,-47.0,-289.0,-387.0
-12448.0,5032.0,5424.0,-24793.0,-943.0,30565.0,-65.0,-291.0,-395.0
-11240.0,6200.0,6144.0,-28594.0,967.0,30668.0,-81.0,-296.0,-395.0
-10576.0,7304.0,10456.0,-30923.0,1246.0,32767.0,-93.0,-290.0,-408.0
-8296.0,8280.0,11136.0,-29352.0,5987.0,32767.0,-107.0,-277.0,-422.0
-5696.0,9192.0,13640.0,-28592.0,9483.0,32767.0,-119.0,-266.0,-445.0
-4304.0,11192.0,15568.0,-25128.0,11948.0,30334.0,-103.0,-258.0,-448.0
-2448.0,9496.0,19728.0,-19576.0,18537.0,29088.0,-98.0,-251.0,-450.0
-3632.0,7968.0,22152.0,-8899.0,31891.0,26108.0,-103.0,-246.0,-458.0
-1328.0,13472.0,25576.0,-3957.0,32767.0,20062.0,-56.0,-246.0,-443.0
-736.0,11976.0,24056.0,10044.0,32767.0,13870.0,-34.0,-257.0,-427.0
-2640.0,13176.0,19232.0,12151.0,32767.0,9316.0,11.0,-280.0,-358.0
-5656.0,14728.0,16480.0,12419.0,32767.0,6894.0,42.0,-289.0,-315.0
-6064.0,14512.0,12472.0,16171.0,32767.0,8366.0,57.0,-306.0,-245.0
-6064.0,13024.0,7040.0,14639.0,32767.0,11448.0,45.0,-317.0,-145.0
-4976.0,13512.0,4112.0,13097.0,32767.0,14608.0,17.0,-312.0,-78.0
-2072.0,13384.0,2424.0,16705.0,32767.0,17636.0,-19.0,-300.0,-23.0
2160.0,11672.0,-520.0,20357.0,32767.0,19674.0,-65.0,-296.0,7.0
5968.0,10488.0,-4360.0,21261.0,32767.0,17639.0,-93.0,-298.0,33.0
6592.0,8552.0,-4832.0,22976.0,32767.0,16686.0,-154.0,-284.0,52.0
9848.0,7536.0,-5560.0,32561.0,30477.0,13646.0,-186.0,-264.0,62.0
11776.0,4528.0,-8688.0,32767.0,19980.0,11295.0,-216.0,-224.0,58.0
10336.0,2256.0,-8072.0,32767.0,12334.0,11412.0,-248.0,-190.0,60.0
10544.0,120.0,-10720.0,32767.0,2801.0,12794.0,-254.0,-120.0,37.0
11296.0,-5224.0,-9624.0,32767.0,4033.0,4718.0,-255.0,-79.0,21.0
8872.0,-5800.0,-11560.0,32767.0,-7622.0,5582.0,-246.0,-22.0,-42.0
7360.0,-10672.0,-12384.0,32767.0,-20420.0,14558.0,-232.0,3.0,-85.0
3600.0,-15496.0,-10616.0,32767.0,-15710.0,29871.0,-210.0,31.0,-149.0
344.0,-20896.0,-7720.0,32767.0,-12770.0,32767.0,-181.0,29.0,-188.0
80.0,-20768.0,-3304.0,32767.0,-12945.0,32767.0,-128.0,31.0,-245.0
-3496.0,-22416.0,1984.0,32767.0,-3436.0,32767.0,-93.0,1.0,-294.0
-6608.0,-25408.0,6784.0,32767.0,12431.0,32767.0,-38.0,-65.0,-356.0
-14720.0,-19464.0,3080.0,32767.0,27035.0,32767.0,-22.0,-96.0,-371.0
-11184.0,-17784.0,5840.0,13558.0,3250.0,32767.0,18.0,-174.0,-362.0
-10608.0,-16456.0,6400.0,3114.0,5638.0,32767.0,15.0,-201.0,-355.0
-17096.0,-14216.0,6224.0,-5703.0,3755.0,32629.0,14.0,-244.0,-358.0
-12752.0,-11432.0,4992.0,-10562.0,14150.0,32041.0,6.0,-266.0,-354.0
-13336.0,-7864.0,5184.0,-17103.0,19360.0,29083.0,2.0,-279.0,-342.0
-15672.0,-5872.0,3784.0,-21774.0,17781.0,24842.0,5.0,-294.0,-332.0
-16392.0,-3664.0,4080.0,-21681.0,12639.0,29959.0,-2.0,-301.0,-330.0
-15184.0,312.0,4344.0,-18116.0,11944.0,32767.0,-9.0,-315.0,-329.0
-14016.0,2696.0,4240.0,-20514.0,15103.0,32767.0,-24.0,-334.0,-341.0
-11384.0,4856.0,3400.0,-23005.0,16140.0,31258.0,-39.0,-340.0,-335.0
-12720.0,8224.0,4760.0,-24751.0,18993.0,28899.0,-45.0,-354.0,-339.0
-10608.0,9760.0,3680.0,-26332.0,22619.0,29445.0,-65.0,-355.0,-355.0
-7256.0,8912.0,4408.0,-30717.0,24622.0,24360.0,-64.0,-352.0,-356.0
-6384.0,11888.0,5568.0,-25493.0,22600.0,20133.0,-76.0,-348.0,-372.0
-3640.0,12904.0,5176.0,-24918.0,16663.0,20928.0,-66.0,-349.0,-373.0
-2640.0,14296.0,6528.0,-30141.0,21264.0,15010.0,-68.0,-345.0,-385.0
-3656.0,15312.0,9872.0,-32768.0,25761.0,12660.0,-49.0,-326.0,-404.0
-3824.0,16512.0,12440.0,-32768.0,27516.0,12862.0,-44.0,-316.0,-399.0
-4536.0,16720.0,17520.0,-32768.0,32767.0,10463.0,-21.0,-304.0,-404.0
-5104.0,15800.0,20560.0,-19811.0,32767.0,8757.0,-0.0,-277.0,-395.0
-5696.0,14680.0,19400.0,-9204.0,32767.0,10708.0,36.0,-291.0,-357.0
-6080.0,13416.0,17104.0,-1113.0,32767.0,10836.0,42.0,-284.0,-325.0
-6456.0,14064.0,14688.0,9151.0,32767.0,11662.0,70.0,-299.0,-250.0
-4920.0,13816.0,10704.0,15429.0,32767.0,11650.0,73.0,-311.0,-203.0
-4024.0,14400.0,6328.0,19635.0,32767.0,12576.0,47.0,-321.0,-129.0
-2680.0,12688.0,3808.0,22504.0,32767.0,13264.0,5.0,-314.0,-59.0
88.0,12112.0,-136.0,27296.0,32767.0,13358.0,-19.0,-310.0,-8.0
2656.0,9144.0,-4296.0,27318.0,32767.0,15226.0,-73.0,-296.0,29.0
5384.0,8840.0,-7112.0,32369.0,32767.0,14671.0,-116.0,-275.0,43.0
7144.0,7168.0,-8160.0,32767.0,29173.0,12905.0,-160.0,-237.0,64.0
7256.0,3736.0,-10032.0,32767.0,16088.0,9927.0,-178.0,-196.0,62.0
7968.0,1272.0,-12864.0,32767.0,6287.0,5334.0,-198.0,-148.0,55.0
6616.0,-3528.0,-14504.0,32767.0,4796.0,75.0,-206.0,-87.0,28.0
7376.0,-4880.0,-14208.0,32767.0,-6479.0,3499.0,-215.0,-58.0,-2.0
5608.0,-7824.0,-14720.0,32767.0,-22746.0,9854.0,-206.0,-28.0,-26.0
2864.0,-15312.0,-15048.0,28969.0,-15080.0,11890.0,-189.0,-0.0,-67.0
856.0,-14816.0,-14584.0,32767.0,-25561.0,21307.0,-170.0,4.0,-99.0
408.0,-12024.0,-11888.0,32767.0,-32768.0,32767.0,-127.0,30.0,-145.0
-5680.0,-18440.0,-7360.0,32767.0,-20980.0,32767.0,-81.0,22.0,-240.0
-9040.0,-20896.0,-8432.0,32767.0,-5996.0,32767.0,-52.0,2.0,-285.0
-9768.0,-17288.0,-6856.0,30393.0,-3038.0,32767.0,-19.0,-55.0,-324.0
-10736.0,-19360.0,-4736.0,11699.0,-7098.0,32767.0,6.0,-82.0,-344.0
-12512.0,-18568.0,-2664.0,5066.0,-3604.0,32767.0,23.0,-103.0,-342.0
-12376.0,-15952.0,-1568.0,3337.0,-6412.0,32416.0,-0.0,-144.0,-345.0
-12336.0,-14344.0,-3488.0,-4045.0,-824.0,31106.0,24.0,-175.0,-368.0
-12888.0,-12480.0,-1928.0,-12436.0,-4654.0,29486.0,21.0,-181.0,-362.0
-14120.0,-9488.0,-880.0,-16721.0,-4321.0,32767.0,17.0,-207.0,-368.0
-11400.0,-8304.0,-2120.0,-24356.0,-6021.0,32767.0,11.0,-214.0,-376.0
-12248.0,-2200.0,2248.0,-30995.0,-3236.0,29839.0,3.0,-226.0,-386.0
-11472.0,1752.0,4112.0,-32768.0,5080.0,29012.0,9.0,-231.0,-391.0
-11440.0,2528.0,4232.0,-32768.0,8096.0,26107.0,6.0,-229.0,-396.0
-12840.0,2600.0,4616.0,-32768.0,6873.0,25134.0,-7.0,-215.0,-395.0
-11600.0,4616.0,6360.0,-32768.0,4422.0,28872.0,-0.0,-215.0,-402.0
-13504.0,6888.0,6976.0,-32768.0,-2106.0,29140.0,7.0,-210.0,-397.0
