ax,ay,az,gx,gy,gz,mx,my,mz
8520.0,32767.0,-9072.0,-22583.0,23521.0,-32768.0,-228.0,-203.0,444.0
4440.0,32336.0,-7856.0,-16855.0,17146.0,-32768.0,-168.0,-181.0,434.0
1056.0,31696.0,-6872.0,-12165.0,16119.0,-32768.0,-117.0,-158.0,408.0
-2696.0,26752.0,-6264.0,-3293.0,14916.0,-32768.0,-43.0,-90.0,394.0
-4192.0,20648.0,-5312.0,546.0,8856.0,-32768.0,-16.0,5.0,407.0
-3480.0,11776.0,-3824.0,841.0,15469.0,-32768.0,-17.0,73.0,401.0
520.0,5640.0,-5216.0,5151.0,20136.0,-32768.0,-31.0,123.0,411.0
5880.0,1936.0,-8024.0,2650.0,17418.0,-32768.0,-101.0,191.0,429.0
10024.0,-5136.0,-8504.0,3490.0,10719.0,-32768.0,-178.0,237.0,422.0
11120.0,-7296.0,-4784.0,16947.0,12746.0,-32768.0,-218.0,240.0,430.0
10368.0,-9624.0,-680.0,26409.0,15193.0,-32768.0,-290.0,243.0,413.0
10552.0,-12920.0,5136.0,20018.0,19420.0,-32768.0,-323.0,241.0,390.0
15816.0,-17088.0,1096.0,20248.0,24214.0,-27026.0,-359.0,215.0,356.0
17448.0,-13000.0,-1872.0,20267.0,19140.0,-20858.0,-385.0,203.0,345.0
17104.0,-10400.0,1616.0,23958.0,16040.0,-18326.0,-393.0,181.0,329.0
15832.0,-12576.0,7872.0,28262.0,27762.0,-14132.0,-390.0,168.0,286.0
17904.0,-12400.0,11856.0,32767.0,32767.0,-8020.0,-383.0,152.0,280.0
18088.0,-10304.0,14008.0,32767.0,32767.0,-7850.0,-362.0,122.0,226.0
16304.0,-10064.0,19504.0,32767.0,32767.0,-10341.0,-313.0,70.0,191.0
14616.0,-9832.0,24904.0,32767.0,32767.0,-11841.0,-258.0,16.0,179.0
12872.0,-9784.0,26448.0,32767.0,32767.0,-8974.0,-227.0,-17.0,188.0
8912.0,-4440.0,24960.0,32767.0,32767.0,-5015.0,-145.0,-60.0,211.0
5768.0,1000.0,22776.0,32767.0,32767.0,-4095.0,-108.0,-90.0,285.0
2024.0,1544.0,21864.0,25800.0,32767.0,-3055.0,-83.0,-105.0,323.0
-2544.0,3440.0,19888.0,17679.0,32767.0,-198.0,-68.0,-113.0,383.0
-4032.0,6152.0,15048.0,12751.0,32767.0,-2379.0,-67.0,-105.0,455.0
-5328.0,6336.0,13520.0,4690.0,32767.0,-4526.0,-85.0,-103.0,505.0
-3144.0,6312.0,9936.0,1790.0,32767.0,-816.0,-91.0,-90.0,539.0
-4280.0,9248.0,7320.0,-2612.0,32767.0,-1055.0,-154.0,-97.0,598.0
1792.0,9840.0,4096.0,-11253.0,32767.0,-580.0,-189.0,-102.0,636.0
3816.0,14800.0,-896.0,-17720.0,32767.0,-4421.0,-227.0,-100.0,641.0
6848.0,14904.0,-7064.0,-28979.0,32767.0,-10747.0,-313.0,-112.0,634.0
4816.0,16808.0,-7864.0,-32768.0,32767.0,-14547.0,-347.0,-130.0,611.0
5488.0,18584.0,-10160.0,-29416.0,32767.0,-14195.0,-362.0,-145.0,552.0
2888.0,22656.0,-6888.0,-19644.0,32767.0,-24197.0,-362.0,-167.0,504.0
2696.0,25792.0,-5136.0,-16549.0,30015.0,-30751.0,-337.0,-172.0,491.0
3256.0,32664.0,-6592.0,-23860.0,27015.0,-32768.0,-318.0,-182.0,481.0
4144.0,32767.0,-5616.0,-21613.0,28613.0,-32768.0,-264.0,-190.0,450.0
1328.0,32767.0,-6704.0,-19960.0,27667.0,-32768.0,-193.0,-188.0,416.0
-1032.0,27312.0,-5312.0,-15336.0,29362.0,-32768.0,-97.0,-147.0,397.0
-680.0,21448.0,-7352.0,-12762.0,30085.0,-32768.0,-51.0,-102.0,389.0
-1456.0,13496.0,-10424.0,-7579.0,26593.0,-32768.0,-16.0,-7.0,415.0
-1960.0,7984.0,-10624.0,-9250.0,23159.0,-32768.0,-18.0,65.0,430.0
240.0,888.0,-10496.0,-8177.0,23826.0,-32768.0,-27.0,100.0,448.0
2248.0,1512.0,-12592.0,-12754.0,21517.0,-32768.0,-71.0,171.0,474.0
3672.0,-8.0,-16040.0,-9750.0,16309.0,-32768.0,-131.0,203.0,503.0
4216.0,-2728.0,-15120.0,6399.0,16879.0,-32768.0,-170.0,212.0,519.0
5144.0,-3312.0,-13888.0,20673.0,13720.0,-32594.0,-213.0,227.0,514.0
6128.0,-4136.0,-11152.0,32767.0,9611.0,-28769.0,-260.0,238.0,495.0
6480.0,-5928.0,-5624.0,32767.0,8376.0,-27573.0,-283.0,247.0,458.0
10216.0,-4416.0,-3192.0,32767.0,2770.0,-32768.0,-305.0,240.0,420.0
13720.0,-6568.0,1160.0,32767.0,411.0,-32768.0,-359.0,225.0,382.0
13680.0,-10912.0,8392.0,32767.0,6740.0,-32768.0,-379.0,183.0,340.0
14536.0,-22192.0,12704.0,32767.0,11825.0,-28677.0,-397.0,147.0,313.0
12664.0,-24800.0,14264.0,25156.0,18564.0,-15634.0,-412.0,126.0,278.0
13704.0,-14248.0,16424.0,20241.0,30441.0,-3575.0,-404.0,98.0,266.0
13880.0,-6512.0,16752.0,23855.0,32767.0,-6981.0,-379.0,78.0,235.0
15216.0,-5624.0,18176.0,32767.0,32767.0,-9648.0,-367.0,77.0,224.0
15776.0,-7136.0,22192.0,32767.0,32767.0,-12080.0,-294.0,27.0,193.0
13888.0,-9320.0,23280.0,32767.0,32767.0,-15210.0,-240.0,-17.0,185.0
10680.0,-7432.0,22376.0,26649.0,32767.0,-16664.0,-183.0,-40.0,206.0
7392.0,-4848.0,21480.0,23782.0,32767.0,-10056.0,-148.0,-57.0,236.0
3720.0,-2032.0,20840.0,24746.0,32767.0,-1159.0,-108.0,-70.0,264.0
-1544.0,-312.0,21016.0,19150.0,32767.0,811.0,-75.0,-90.0,326.0
-4336.0,1168.0,18864.0,7305.0,32767.0,-4451.0,-64.0,-85.0,348.0
-4304.0,-216.0,16840.0,548.0,32767.0,-4949.0,-50.0,-86.0,403.0
-5096.0,-968.0,13128.0,-821.0,32767.0,2692.0,-55.0,-86.0,444.0
-6392.0,2016.0,10000.0,-4273.0,32767.0,7615.0,-70.0,-87.0,496.0
-5912.0,3496.0,7336.0,-8467.0,32767.0,11245.0,-91.0,-92.0,542.0
-5112.0,6336.0,7544.0,-16546.0,32767.0,11491.0,-135.0,-102.0,583.0
-1488.0,10576.0,4840.0,-22404.0,32767.0,9800.0,-179.0,-133.0,592.0
464.0,12728.0,472.0,-26995.0,32767.0,6508.0,-225.0,-133.0,604.0
2080.0,15328.0,-3744.0,-32768.0,32767.0,3080.0,-273.0,-147.0,595.0
1432.0,18216.0,-4024.0,-32768.0,32767.0,-3293.0,-306.0,-163.0,559.0
3400.0,23056.0,-9832.0,-32768.0,32767.0,-7859.0,-317.0,-178.0,528.0
3032.0,30576.0,-10880.0,-32768.0,32767.0,-20852.0,-323.0,-186.0,505.0
200.0,32512.0,-9336.0,-32768.0,31513.0,-32768.0,-306.0,-186.0,467.0
632.0,31120.0,-8784.0,-27105.0,27420.0,-32768.0,-267.0,-190.0,430.0
2152.0,29536.0,-11400.0,-22342.0,22251.0,-32768.0,-228.0,-183.0,403.0
-640.0,26832.0,-11680.0,-17614.0,13476.0,-32768.0,-152.0,-166.0,378.0
-3848.0,22320.0,-9600.0,-10173.0,7510.0,-32768.0,-100.0,-132.0,361.0
-6648.0,15328.0,-7488.0,-4646.0,6029.0,-32768.0,-67.0,-87.0,351.0
-6600.0,9968.0,-7256.0,-6437.0,2531.0,-32768.0,-32.0,-42.0,348.0
-5088.0,3144.0,-6864.0,-4045.0,3426.0,-32768.0,-31.0,23.0,340.0
-3608.0,-3360.0,-4496.0,-2132.0,3865.0,-32768.0,-40.0,87.0,336.0
-2568.0,-7856.0,-1768.0,-9030.0,4070.0,-32768.0,-75.0,145.0,336.0
-1400.0,-10272.0,-1688.0,-6021.0,11894.0,-32768.0,-129.0,200.0,343.0
3168.0,-9336.0,-2960.0,-6931.0,15129.0,-32768.0,-186.0,220.0,359.0
10808.0,-13264.0,-4368.0,-13904.0,15120.0,-32768.0,-218.0,237.0,371.0
12800.0,-14728.0,-6744.0,-12851.0,13213.0,-32768.0,-293.0,231.0,411.0
12504.0,-13192.0,-3984.0,416.0,18664.0,-32768.0,-339.0,226.0,411.0
13272.0,-12688.0,-1592.0,6177.0,22140.0,-22856.0,-377.0,213.0,406.0
14704.0,-11664.0,-80.0,4680.0,24149.0,-18474.0,-391.0,215.0,389.0
16200.0,-10272.0,1328.0,7593.0,25799.0,-12799.0,-404.0,201.0,370.0
17304.0,-12112.0,5176.0,18811.0,32767.0,768.0,-405.0,190.0,346.0
19056.0,-14696.0,8432.0,32767.0,32767.0,13190.0,-394.0,190.0,331.0
20392.0,-16368.0,10696.0,32767.0,32767.0,15817.0,-347.0,186.0,250.0
17880.0,-15920.0,14696.0,32767.0,32767.0,13062.0,-295.0,161.0,217.0
16168.0,-14952.0,17488.0,32767.0,32767.0,10593.0,-244.0,126.0,197.0
12672.0,-15896.0,19224.0,32411.0,32767.0,14383.0,-182.0,101.0,192.0
9864.0,-13456.0,18960.0,29036.0,32767.0,18817.0,-120.0,66.0,210.0
4952.0,-8256.0,19600.0,22521.0,32767.0,18426.0,-66.0,16.0,250.0
2320.0,-7544.0,20488.0,9721.0,32767.0,13177.0,-62.0,-0.0,285.0
-992.0,-7768.0,19376.0,3259.0,32767.0,16300.0,-36.0,-21.0,332.0
-1944.0,-3768.0,17016.0,-2264.0,32767.0,18721.0,-32.0,-35.0,369.0
-4904.0,-1064.0,15568.0,-9083.0,32767.0,21043.0,-35.0,-57.0,412.0
-7472.0,336.0,15224.0,-11604.0,32767.0,19885.0,-44.0,-73.0,439.0
-4456.0,3608.0,10968.0,-7399.0,32767.0,20570.0,-62.0,-95.0,481.0
-3448.0,5184.0,8968.0,-8632.0,32767.0,20289.0,-89.0,-110.0,524.0
-4160.0,6992.0,4840.0,-11553.0,32767.0,16378.0,-125.0,-126.0,559.0
-1208.0,6880.0,216.0,-8044.0,32767.0,14864.0,-168.0,-136.0,584.0
1232.0,8528.0,-3016.0,-15390.0,32767.0,15133.0,-233.0,-148.0,599.0
2560.0,12032.0,-3784.0,-25431.0,32767.0,12188.0,-264.0,-150.0,606.0
3800.0,15976.0,-10440.0,-26237.0,32767.0,8571.0,-313.0,-162.0,585.0
1840.0,17176.0,-9320.0,-19589.0,32767.0,3541.0,-339.0,-163.0,564.0
4720.0,18848.0,-4856.0,-19960.0,32767.0,-3176.0,-351.0,-172.0,542.0
7064.0,21656.0,-9544.0,-22900.0,32767.0,-11824.0,-359.0,-175.0,522.0
5664.0,22744.0,-5728.0,-15465.0,32767.0,-11556.0,-368.0,-183.0,492.0
6128.0,28512.0,-2664.0,-17764.0,32767.0,-24301.0,-362.0,-192.0,483.0
8456.0,30832.0,-3840.0,-15401.0,32767.0,-32768.0,-350.0,-211.0,452.0
8744.0,31488.0,-4912.0,-12359.0,31191.0,-32768.0,-285.0,-226.0,418.0
7248.0,31976.0,-5088.0,-8562.0,25083.0,-32768.0,-227.0,-247.0,397.0
3144.0,30328.0,-2896.0,-5074.0,22433.0,-32768.0,-170.0,-217.0,382.0
1504.0,25208.0,-2968.0,-1575.0,24484.0,-32768.0,-100.0,-170.0,392.0
-840.0,20024.0,-4480.0,3324.0,22890.0,-32768.0,-52.0,-131.0,385.0
-4424.0,15512.0,-3176.0,6029.0,21467.0,-32768.0,-10.0,-52.0,407.0
-5008.0,9096.0,-3400.0,2524.0,26266.0,-32768.0,-0.0,-15.0,420.0
-3976.0,4376.0,-4560.0,-1985.0,29653.0,-32768.0,4.0,58.0,452.0
-2384.0,1056.0,-7656.0,-4399.0,32767.0,-32768.0,-27.0,112.0,483.0
-1224.0,-2296.0,-9864.0,-4491.0,32767.0,-32768.0,-70.0,135.0,504.0
1288.0,-5792.0,-10960.0,-2645.0,32767.0,-28760.0,-93.0,173.0,538.0
4104.0,-7040.0,-13968.0,-6.0,29267.0,-17186.0,-144.0,191.0,548.0
3464.0,-5912.0,-13104.0,4529.0,24670.0,-7172.0,-179.0,191.0,566.0
2272.0,-1160.0,-14768.0,10169.0,22647.0,-6004.0,-189.0,200.0,583.0
2256.0,1992.0,-14704.0,21862.0,24056.0,-13029.0,-227.0,205.0,560.0
5120.0,-4432.0,-6848.0,28402.0,24524.0,-21233.0,-255.0,211.0,541.0
9032.0,-7632.0,-5448.0,31267.0,28469.0,-24939.0,-277.0,236.0,513.0
14368.0,-8304.0,-8208.0,32767.0,26660.0,-28805.0,-314.0,241.0,485.0
16352.0,-14536.0,-3672.0,32767.0,17727.0,-21550.0,-341.0,228.0,449.0
15328.0,-19536.0,1368.0,25424.0,13871.0,-11142.0,-359.0,230.0,415.0
13576.0,-17784.0,2824.0,30460.0,19271.0,3406.0,-377.0,226.0,390.0
12904.0,-13448.0,6400.0,32767.0,27379.0,11478.0,-359.0,225.0,343.0
13424.0,-13592.0,8864.0,32767.0,32767.0,13699.0,-337.0,205.0,290.0
13176.0,-14840.0,13200.0,32767.0,32767.0,11029.0,-310.0,185.0,249.0
13232.0,-15824.0,17480.0,32767.0,32767.0,9489.0,-268.0,156.0,210.0
12984.0,-12680.0,17480.0,32767.0,32767.0,9411.0,-229.0,115.0,196.0
10416.0,-11448.0,17576.0,32767.0,32767.0,5970.0,-191.0,80.0,196.0
7784.0,-10896.0,19256.0,32767.0,32767.0,4478.0,-148.0,40.0,203.0
4744.0,-7544.0,20872.0,29383.0,32767.0,5067.0,-110.0,12.0,221.0
1152.0,-6320.0,21592.0,20991.0,32767.0,6109.0,-67.0,-22.0,277.0
-2376.0,-3552.0,21272.0,17994.0,32767.0,7630.0,-51.0,-42.0,315.0
-3320.0,-1616.0,19856.0,11788.0,32767.0,8978.0,-52.0,-61.0,347.0
-5840.0,304.0,17864.0,4436.0,32767.0,11416.0,-28.0,-68.0,401.0
-6984.0,2680.0,16432.0,1151.0,32767.0,13231.0,-43.0,-85.0,440.0
-3944.0,4792.0,10272.0,829.0,32767.0,13367.0,-64.0,-90.0,494.0
-4264.0,5024.0,7176.0,-3026.0,32767.0,12744.0,-104.0,-103.0,556.0
-4296.0,7576.0,3568.0,-13084.0,32767.0,10275.0,-136.0,-108.0,589.0
-4920.0,10024.0,3400.0,-9522.0,32767.0,9169.0,-186.0,-125.0,606.0
-3064.0,10360.0,-1504.0,-13254.0,32767.0,3790.0,-221.0,-125.0,621.0
-2496.0,11912.0,-760.0,-21632.0,32767.0,-301.0,-268.0,-126.0,622.0
-296.0,13560.0,-3528.0,-17454.0,32767.0,-279.0,-294.0,-145.0,611.0
2168.0,16216.0,-10720.0,-20955.0,32767.0,-4963.0,-327.0,-150.0,595.0
2976.0,18304.0,-8784.0,-20576.0,32767.0,-12561.0,-339.0,-148.0,581.0
4560.0,21008.0,-9680.0,-19607.0,32767.0,-20289.0,-347.0,-173.0,546.0
5416.0,22024.0,-12184.0,-20721.0,32767.0,-26179.0,-339.0,-176.0,520.0
2960.0,25208.0,-10736.0,-18547.0,28207.0,-31057.0,-325.0,-191.0,503.0
2304.0,25656.0,-10256.0,-16546.0,26999.0,-32768.0,-309.0,-203.0,492.0
1368.0,24264.0,-10568.0,-15197.0,26220.0,-32768.0,-256.0,-207.0,463.0
-1056.0,22200.0,-9520.0,-11488.0,23300.0,-32768.0,-216.0,-200.0,450.0
-4184.0,22392.0,-8000.0,-13302.0,22738.0,-32768.0,-175.0,-202.0,450.0
-6752.0,20360.0,-5872.0,-15573.0,26273.0,-32768.0,-89.0,-155.0,432.0
-5960.0,18840.0,-4680.0,-18346.0,32283.0,-32768.0,-44.0,-96.0,431.0
-2136.0,14832.0,-7744.0,-24020.0,32767.0,-32768.0,-8.0,-37.0,443.0
-624.0,11672.0,-12368.0,-21609.0,32767.0,-32768.0,-8.0,10.0,468.0
-1464.0,6872.0,-13208.0,-16640.0,28086.0,-32768.0,-39.0,91.0,515.0
-2176.0,2504.0,-13880.0,-11534.0,21945.0,-32768.0,-64.0,127.0,534.0
-2656.0,2208.0,-15696.0,-9739.0,14415.0,-24378.0,-82.0,143.0,559.0
-4120.0,3888.0,-15864.0,-6686.0,11318.0,-19736.0,-113.0,157.0,585.0
-6472.0,344.0,-13536.0,11588.0,15585.0,-13840.0,-140.0,157.0,580.0
-7576.0,-424.0,-10952.0,27582.0,20366.0,-9492.0,-170.0,185.0,580.0
-4768.0,1456.0,-8768.0,32767.0,23666.0,-16265.0,-179.0,203.0,559.0
1408.0,-792.0,-2800.0,32767.0,26441.0,-29987.0,-228.0,233.0,533.0
7024.0,-8936.0,1384.0,31914.0,27955.0,-32768.0,-262.0,242.0,501.0
12304.0,-12536.0,-4568.0,23807.0,26529.0,-32768.0,-290.0,251.0,467.0
14784.0,-15280.0,-6064.0,24170.0,23261.0,-20166.0,-354.0,240.0,438.0
14088.0,-12064.0,-1712.0,18099.0,18419.0,-15775.0,-368.0,231.0,398.0
14976.0,-13320.0,-776.0,14505.0,16976.0,-15841.0,-386.0,227.0,371.0
14808.0,-12736.0,2456.0,25355.0,23173.0,-3365.0,-394.0,220.0,361.0
13320.0,-10344.0,7792.0,32767.0,32767.0,4672.0,-375.0,197.0,320.0
14408.0,-14840.0,14712.0,32767.0,32767.0,5695.0,-351.0,180.0,269.0
15584.0,-16984.0,16256.0,32767.0,32767.0,9636.0,-327.0,172.0,239.0
15216.0,-12728.0,17728.0,32767.0,32767.0,7047.0,-270.0,130.0,191.0
14312.0,-13704.0,20672.0,32767.0,32767.0,-1396.0,-208.0,82.0,180.0
11832.0,-11824.0,21208.0,32767.0,32767.0,1055.0,-174.0,51.0,182.0
9176.0,-8488.0,21952.0,28541.0,32767.0,1371.0,-110.0,32.0,206.0
3664.0,-6264.0,23616.0,22254.0,32767.0,2912.0,-67.0,-7.0,249.0
-1232.0,-4944.0,22568.0,18897.0,32767.0,5163.0,-55.0,-21.0,291.0
-2752.0,-3664.0,21912.0,12942.0,32767.0,6590.0,-43.0,-30.0,326.0
-3760.0,-2832.0,19272.0,6907.0,32767.0,8122.0,-22.0,-41.0,373.0
-2944.0,-1896.0,14808.0,-1119.0,32767.0,10431.0,-28.0,-56.0,452.0
-3368.0,392.0,11536.0,-4153.0,32767.0,12534.0,-45.0,-65.0,501.0
-3600.0,3120.0,6208.0,-10694.0,32767.0,12772.0,-77.0,-73.0,564.0
-4832.0,8432.0,5880.0,-19190.0,32767.0,11215.0,-132.0,-95.0,606.0
-4392.0,11248.0,2456.0,-17795.0,32767.0,9066.0,-185.0,-118.0,612.0
-1208.0,11408.0,-1248.0,-15410.0,32767.0,6660.0,-232.0,-115.0,629.0
88.0,13360.0,-3488.0,-24827.0,32767.0,3004.0,-278.0,-130.0,629.0
592.0,16120.0,-5320.0,-24721.0,32767.0,1396.0,-317.0,-141.0,607.0
2024.0,19376.0,-9384.0,-21442.0,32767.0,-6345.0,-336.0,-151.0,584.0
3304.0,19448.0,-10272.0,-20096.0,32767.0,-15347.0,-355.0,-153.0,561.0
4432.0,16624.0,-6928.0,-21252.0,32767.0,-20002.0,-354.0,-162.0,555.0
5848.0,20744.0,-8808.0,-20944.0,32767.0,-19688.0,-344.0,-183.0,513.0
3872.0,24264.0,-8992.0,-20079.0,28451.0,-25600.0,-331.0,-193.0,495.0
2064.0,25136.0,-5296.0,-20321.0,28168.0,-32768.0,-308.0,-205.0,478.0
2360.0,26992.0,-6784.0,-18561.0,26925.0,-32768.0,-282.0,-213.0,459.0
952.0,26776.0,-7656.0,-19629.0,27790.0,-32768.0,-233.0,-216.0,436.0
-880.0,23880.0,-7680.0,-14771.0,24668.0,-32768.0,-175.0,-197.0,404.0
-4336.0,22312.0,-6296.0,-11649.0,23231.0,-32768.0,-137.0,-182.0,404.0
-6144.0,20144.0,-5232.0,-9736.0,24477.0,-32768.0,-75.0,-142.0,397.0
-7096.0,19856.0,-6360.0,-8209.0,25154.0,-32768.0,-22.0,-91.0,411.0
-8080.0,15464.0,-4264.0,-6845.0,28605.0,-32768.0,-0.0,-30.0,430.0
-7768.0,12912.0,-4240.0,-8159.0,32318.0,-32768.0,-4.0,6.0,434.0
-4464.0,10472.0,-5968.0,-9709.0,32767.0,-32768.0,-8.0,77.0,481.0
600.0,6968.0,-11000.0,-7860.0,32767.0,-32768.0,-56.0,125.0,524.0
4728.0,1560.0,-15784.0,-1411.0,32767.0,-32768.0,-95.0,158.0,551.0
3424.0,-3632.0,-15096.0,9061.0,22537.0,-28323.0,-164.0,182.0,567.0
2648.0,-4856.0,-12672.0,18282.0,20810.0,-16612.0,-204.0,206.0,564.0
2112.0,-4464.0,-10360.0,25522.0,21223.0,-14582.0,-231.0,216.0,548.0
4696.0,-4928.0,-7856.0,28226.0,22396.0,-19518.0,-243.0,235.0,539.0
7616.0,-5208.0,-6704.0,29984.0,23352.0,-24490.0,-291.0,240.0,496.0
9384.0,-6480.0,-3632.0,32767.0,20330.0,-28347.0,-317.0,243.0,467.0
10400.0,-7440.0,1448.0,32767.0,21005.0,-30294.0,-336.0,248.0,446.0
14344.0,-12160.0,1408.0,26203.0,24057.0,-29160.0,-374.0,221.0,398.0
