15:24:40.146 -> Initialization of the sensor returned: All is well.
15:24:40.146 -> Waiting for data
15:24:41.349 -> Raw:26000,01312,-00144,00210,28651,-12295,-00193,-00001,-00308
15:24:41.349 -> Raw:11968,-03128,00016,-13560,16149,-27441,-00196,-00016,-00333
15:24:41.395 -> Raw:19472,-04856,-00880,-11172,01994,-32768,-00188,-00031,-00335
15:24:41.449 -> Raw:20200,-07144,-00928,-11859,-10749,-26710,-00196,-00033,-00323
15:24:41.449 -> Raw:15904,-10096,-00496,-02262,-19225,-11722,-00211,-00029,-00314
15:24:41.495 -> Raw:16856,-07576,01144,-03656,-24780,22612,-00221,-00042,-00316
15:24:41.533 -> Raw:09104,-01864,02056,32767,32767,32767,-00209,-00011,-00313
15:24:41.580 -> Raw:11648,05904,00320,32767,32767,31477,-00158,-00036,-00335
15:24:41.580 -> Raw:20368,07344,02688,-32768,-32768,04546,-00145,-00075,-00360
15:24:41.627 -> Raw:24520,04224,05712,-32768,-32768,-32768,-00188,-00023,-00333
15:24:41.627 -> Raw:13736,04008,03024,32767,32133,-29157,-00223,-00048,-00328
15:24:41.666 -> Raw:05136,-05672,01592,-32768,-06041,-20970,-00196,-00090,-00360
15:24:41.713 -> Raw:01704,-08760,02704,27516,-15546,-32768,-00200,-00069,-00359
15:24:41.749 -> Raw:06160,-03600,03464,-09144,-24449,-02119,-00217,-00122,-00340
15:24:41.784 -> Raw:16376,-00024,04952,02972,-00249,19972,-00231,-00105,-00353
15:24:41.784 -> Raw:12400,00816,03192,32767,02810,15407,-00225,-00103,-00343
15:24:41.831 -> Raw:16984,03528,04064,-19787,-11218,21253,-00235,-00114,-00344
15:24:41.864 -> Raw:20808,04168,04528,03817,-03666,06324,-00241,-00100,-00330
15:24:41.911 -> Raw:19168,03560,03704,11479,12761,-02447,-00235,-00101,-00329
15:24:41.911 -> Raw:14800,01736,02920,-11359,-00473,-14577,-00240,-00094,-00322
15:24:41.950 -> Raw:12192,-00792,02648,-27087,-07057,-17114,-00243,-00116,-00332
15:24:41.997 -> Raw:12672,-00752,02840,-10426,03076,-04771,-00236,-00115,-00333
15:24:42.051 -> Raw:14624,00944,02616,-01065,09885,00572,-00229,-00114,-00334
15:24:42.051 -> Raw:16744,02000,02608,-06657,06987,-01866,-00228,-00108,-00348
15:24:42.107 -> Raw:17680,02440,02784,-08558,03361,-04005,-00232,-00116,-00342
15:24:42.107 -> Raw:17560,02088,02648,-04244,04785,-04234,-00219,-00111,-00347
15:24:42.149 -> Raw:16312,01536,02480,-00010,05524,-04703,-00221,-00114,-00344
15:24:42.196 -> Raw:15088,00888,02432,-00858,03523,-02586,-00221,-00116,-00352
15:24:42.196 -> Raw:14400,00784,02320,03533,-00966,02163,-00219,-00116,-00357
15:24:42.234 -> Raw:14904,01472,02616,04732,-04895,08228,-00216,-00116,-00357
15:24:42.280 -> Raw:16480,02528,03128,08874,-06483,08624,-00228,-00110,-00350
15:24:42.329 -> Raw:16952,02560,03448,08852,-05129,06955,-00221,-00111,-00342
15:24:42.329 -> Raw:16512,02904,03408,13013,-03628,05148,-00237,-00106,-00344
15:24:42.365 -> Raw:15232,02264,03360,11239,-04363,03047,-00229,-00124,-00334
15:24:42.412 -> Raw:14712,02096,03424,07449,-05563,02391,-00241,-00118,-00333
15:24:42.412 -> Raw:15376,02624,03712,09742,-04858,02552,-00235,-00121,-00327
15:24:42.450 -> Raw:15976,02576,03856,07937,-02650,-00193,-00249,-00137,-00335
15:24:42.498 -> Raw:16104,02448,03776,02490,-02346,-03012,-00243,-00131,-00329
15:24:42.544 -> Raw:15448,02016,03752,02886,-00286,-04748,-00241,-00145,-00320
15:24:42.544 -> Raw:15536,01832,03624,03613,02893,-04608,-00248,-00141,-00319
15:24:42.582 -> Raw:15840,01856,03304,-02751,01656,-04125,-00244,-00152,-00308
15:24:42.629 -> Raw:16600,01928,03344,-03264,02330,-03414,-00237,-00144,-00319
15:24:42.666 -> Raw:16544,01872,03312,-02699,04349,-02040,-00231,-00140,-00328
15:24:42.666 -> Raw:16136,02000,03304,-05007,06248,-01756,-00227,-00144,-00327
