10:56:16.727 -> Raw:04440,32336,-07856,-16855,17146,-32768,-00168,-00181,00434
10:56:16.765 -> Raw:01056,31696,-06872,-12165,16119,-32768,-00117,-00158,00408
10:56:16.798 -> Raw:-02696,26752,-06264,-03293,14916,-32768,-00043,-00090,00394
10:56:16.836 -> Raw:-04192,20648,-05312,00546,08856,-32768,-00016,00005,00407
10:56:16.836 -> Raw:-03480,11776,-03824,00841,15469,-32768,-00017,00073,00401
10:56:16.872 -> Raw:00520,05640,-05216,05151,20136,-32768,-00031,00123,00411
10:56:16.905 -> Raw:05880,01936,-08024,02650,17418,-32768,-00101,00191,00429
10:56:16.940 -> Raw:10024,-05136,-08504,03490,10719,-32768,-00178,00237,00422
10:56:16.978 -> Raw:11120,-07296,-04784,16947,12746,-32768,-00218,00240,00430
10:56:17.012 -> Raw:10368,-09624,-00680,26409,15193,-32768,-00290,00243,00413
10:56:17.050 -> Raw:10552,-12920,05136,20018,19420,-32768,-00323,00241,00390
10:56:17.050 -> Raw:15816,-17088,01096,20248,24214,-27026,-00359,00215,00356
10:56:17.088 -> Raw:17448,-13000,-01872,20267,19140,-20858,-00385,00203,00345
10:56:17.122 -> Raw:17104,-10400,01616,23958,16040,-18326,-00393,00181,00329
10:56:17.160 -> Raw:15832,-12576,07872,28262,27762,-14132,-00390,00168,00286
10:56:17.194 -> Raw:17904,-12400,11856,32767,32767,-08020,-00383,00152,00280
10:56:17.232 -> Raw:18088,-10304,14008,32767,32767,-07850,-00362,00122,00226
10:56:17.270 -> Raw:16304,-10064,19504,32767,32767,-10341,-00313,00070,00191
10:56:17.303 -> Raw:14616,-09832,24904,32767,32767,-11841,-00258,00016,00179
10:56:17.303 -> Raw:12872,-09784,26448,32767,32767,-08974,-00227,-00017,00188
10:56:17.341 -> Raw:08912,-04440,24960,32767,32767,-05015,-00145,-00060,00211
10:56:17.379 -> Raw:05768,01000,22776,32767,32767,-04095,-00108,-00090,00285
10:56:17.417 -> Raw:02024,01544,21864,25800,32767,-03055,-00083,-00105,00323
10:56:17.456 -> Raw:-02544,03440,19888,17679,32767,-00198,-00068,-00113,00383
10:56:17.494 -> Raw:-04032,06152,15048,12751,32767,-02379,-00067,-00105,00455
10:56:17.494 -> Raw:-05328,06336,13520,04690,32767,-04526,-00085,-00103,00505
10:56:17.527 -> Raw:-03144,06312,09936,01790,32767,-00816,-00091,-00090,00539
10:56:17.565 -> Raw:-04280,09248,07320,-02612,32767,-01055,-00154,-00097,00598
10:56:17.603 -> Raw:01792,09840,04096,-11253,32767,-00580,-00189,-00102,00636
10:56:17.637 -> Raw:03816,14800,-00896,-17720,32767,-04421,-00227,-00100,00641
10:56:17.675 -> Raw:06848,14904,-07064,-28979,32767,-10747,-00313,-00112,00634
10:56:17.713 -> Raw:04816,16808,-07864,-32768,32767,-14547,-00347,-00130,00611
10:56:17.713 -> Raw:05488,18584,-10160,-29416,32767,-14195,-00362,-00145,00552
10:56:17.864 -> Raw:02888,22656,-06888,-19644,32767,-24197,-00362,-00167,00504
10:56:17.864 -> Raw:02696,25792,-05136,-16549,30015,-30751,-00337,-00172,00491
10:56:17.864 -> Raw:03256,32664,-06592,-23860,27015,-32768,-00318,-00182,00481
10:56:17.901 -> Raw:04144,32767,-05616,-21613,28613,-32768,-00264,-00190,00450
10:56:17.901 -> Raw:01328,32767,-06704,-19960,27667,-32768,-00193,-00188,00416
10:56:17.934 -> Raw:-01032,27312,-05312,-15336,29362,-32768,-00097,-00147,00397
10:56:17.967 -> Raw:-00680,21448,-07352,-12762,30085,-32768,-00051,-00102,00389
10:56:18.001 -> Raw:-01456,13496,-10424,-07579,26593,-32768,-00016,-00007,00415
10:56:18.035 -> Raw:-01960,07984,-10624,-09250,23159,-32768,-00018,00065,00430
10:56:18.073 -> Raw:00240,00888,-10496,-08177,23826,-32768,-00027,00100,00448
10:56:18.106 -> Raw:02248,01512,-12592,-12754,21517,-32768,-00071,00171,00474
10:56:18.144 -> Raw:03672,-00008,-16040,-09750,16309,-32768,-00131,00203,00503
10:56:18.182 -> Raw:04216,-02728,-15120,06399,16879,-32768,-00170,00212,00519
